f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190
0.118495,0.057868,0.052506,0.012748,0.01545,0.07881,0.422078,0.73291,0.972285,0.914624,0.102346,0.427173,0.778339,0.976229,0.917925,0.096812,0.584901,1.18314,1.40616,1.04927,0.112975,0.572365,1.17904,1.39818,1.04942,0.116908,0.563987,0.83522,0.685984,0.597032,0.136841,0.50629,0.934164,1.13395,1.00103,0.129746,0.415639,0.720475,0.687655,0.652138,0.17532,0.500085,0.998982,1.19002,0.9563,0.105727,0.069091,0.071139,0.029099,0.010795,0.08224,0.471901,0.935333,1.25302,1.10306,0.101813,0.487854,0.967525,1.2406,1.11169,0.099808,0.534145,1.0248,1.14007,0.877318,0.11107,0.543274,1.02628,1.1581,0.87224,0.127471,0.485156,0.751421,0.760458,0.716094,0.157972,0.522433,0.927726,1.11804,0.918996,0.153493,0.537278,0.776524,0.748617,0.695669,0.16302,0.518292,0.938027,1.12353,0.954804
0.05899,0.024642,0.030416,0.007494,0.010157,0.064952,0.132605,0.429602,0.557918,0.556951,0.058685,0.126629,0.414095,0.549853,0.568829,0.07408,0.173738,0.634585,0.786702,0.635342,0.052987,0.17263,0.662855,0.770072,0.621933,0.12322,0.186284,0.417337,0.58337,0.43319,0.0946043,0.173728,0.617069,0.81058,0.692197,0.14824,0.215747,0.386637,0.563704,0.426052,0.0923024,0.21399,0.590903,0.764379,0.685471,0.050774,0.025929,0.036291,0.016092,0.006877,0.067632,0.151046,0.541968,0.729897,0.663256,0.062892,0.149984,0.509203,0.708831,0.682201,0.070753,0.156257,0.547983,0.628155,0.534469,0.061504,0.163104,0.614305,0.654049,0.516675,0.13825,0.150004,0.361196,0.581695,0.391718,0.111195,0.175122,0.577083,0.832082,0.707173,0.128748,0.233071,0.426211,0.616424,0.411357,0.0837559,0.176049,0.596622,0.845587,0.685016
0.062506,0.039546,0.027493,0.010828,0.013894,0.083461,0.279529,0.411354,0.889352,0.804582,0.059576,0.287194,0.397407,0.819956,0.79845,0.082483,0.350739,0.558207,1.20259,0.892443,0.075354,0.421756,0.624708,1.28293,0.894587,0.124819,0.34277,0.453643,0.901901,0.719794,0.0904306,0.41832,0.609746,1.05637,0.900514,0.117432,0.31784,0.509754,0.906034,0.750223,0.134448,0.417691,0.576101,1.06117,0.934264,0.057362,0.049482,0.03519,0.026104,0.009373,0.076274,0.303957,0.496277,1.08978,0.986798,0.059582,0.31327,0.46605,1.0356,0.952275,0.087166,0.331529,0.493621,0.983384,0.735986,0.076357,0.365457,0.556255,1.03445,0.771266,0.135386,0.324557,0.444469,0.937696,0.708506,0.122152,0.423467,0.585799,1.05975,0.909167,0.118361,0.334428,0.469036,0.916246,0.756682,0.104531,0.416469,0.575899,1.11525,0.910229
0.110864,0.057625,0.034883,0.008761,0.012553,0.104525,0.316783,0.631856,0.685666,0.718055,0.103592,0.350308,0.621288,0.67194,0.72133,0.120009,0.441358,0.958741,0.986208,0.845928,0.10125,0.394796,0.983528,0.965641,0.844989,0.164717,0.480088,0.744141,0.962031,0.636929,0.132674,0.446231,0.732774,0.629512,0.781094,0.132004,0.405108,0.690058,0.922015,0.704647,0.0920132,0.370763,0.717075,0.635595,0.743443,0.142192,0.06587,0.053088,0.022465,0.010039,0.106723,0.354238,0.791004,0.872721,0.874709,0.106643,0.388385,0.764043,0.873325,0.873526,0.120151,0.416063,0.835432,0.808206,0.69605,0.105699,0.414065,0.8682,0.798565,0.697356,0.212809,0.466127,0.716604,0.944448,0.642436,0.137336,0.500766,0.750759,0.638136,0.776679,0.160723,0.39487,0.70871,0.966834,0.654988,0.138225,0.369796,0.739742,0.634013,0.761957
0.139395,0.105774,0.039678,0.008977,0.008007,0.148873,0.598362,0.616114,0.730663,0.438963,0.15576,0.627268,0.608152,0.739721,0.442693,0.177348,0.815503,0.932334,1.12388,0.522768,0.17597,0.807142,0.900194,1.10052,0.514177,0.176945,0.695639,0.761076,0.783107,0.408585,0.211619,0.708893,0.580417,0.740409,0.466869,0.213659,0.664601,0.770903,0.842049,0.441685,0.204113,0.736864,0.657772,0.693714,0.436146,0.153655,0.124314,0.056689,0.026911,0.006481,0.156053,0.676392,0.730495,0.956552,0.540763,0.170692,0.703902,0.739581,0.965185,0.539819,0.174941,0.755635,0.822822,0.924124,0.425726,0.18113,0.781593,0.800866,0.911325,0.427574,0.173113,0.701459,0.743702,0.720668,0.401027,0.204383,0.80163,0.612132,0.699062,0.43683,0.164873,0.682414,0.743437,0.83041,0.363726,0.212523,0.744948,0.619808,0.743003,0.44109
0.128478,0.0522,0.056159,0.006581,0.016879,0.080017,0.351297,0.91636,0.455407,0.894951,0.068422,0.338352,0.854126,0.418818,0.900779,0.094478,0.494431,1.34924,0.615502,0.987352,0.08289,0.478305,1.3276,0.659342,1.01871,0.126365,0.479874,1.26062,0.665268,0.684535,0.0960627,0.377803,0.76077,0.465729,0.903171,0.111271,0.522224,1.30233,0.705741,0.65046,0.103736,0.389666,0.805234,0.496552,0.920378,0.125142,0.058224,0.082133,0.013076,0.007506,0.0808,0.397869,1.07581,0.557879,1.06883,0.078697,0.395231,1.03655,0.543626,1.08421,0.092618,0.448893,1.17458,0.509407,0.842617,0.08069,0.407907,1.13171,0.517239,0.83056,0.104789,0.480362,1.25236,0.613725,0.669315,0.114336,0.337525,0.690881,0.422871,0.928993,0.115267,0.501831,1.27692,0.63118,0.642539,0.0765913,0.330708,0.713047,0.433359,0.894249
0.07535,0.039217,0.047182,0.008068,0.015727,0.086909,0.37063,0.771601,0.657938,0.942611,0.07654,0.29573,0.721685,0.595251,0.941256,0.081834,0.474453,1.12738,0.857612,1.07259,0.072946,0.370465,1.13333,0.887143,1.04541,0.169891,0.539128,0.983184,0.979984,1.04429,0.116021,0.283461,0.87806,0.642868,0.839443,0.148305,0.542376,0.953669,0.931911,0.982921,0.164453,0.321853,0.880559,0.663818,0.915342,0.074061,0.050351,0.070583,0.018179,0.011707,0.077732,0.392819,0.913729,0.789652,1.11807,0.076586,0.327281,0.871401,0.762086,1.14701,0.092399,0.436019,0.991352,0.701356,0.900778,0.082846,0.377567,0.98403,0.719512,0.871794,0.126538,0.53577,0.997016,0.919966,0.94142,0.111484,0.229813,0.855458,0.61445,0.873814,0.19199,0.484778,0.989635,0.884062,0.963314,0.135008,0.328654,0.839623,0.615481,0.80009
0.132163,0.068887,0.052408,0.009285,0.017675,0.104444,0.326304,0.638382,0.603832,0.963919,0.106358,0.338889,0.692918,0.630805,0.974118,0.110679,0.424867,1.0314,0.94118,1.07582,0.113153,0.404911,0.978559,0.915822,1.05932,0.156918,0.3472,0.615171,0.708206,0.981215,0.152144,0.431356,0.81787,0.586949,0.892875,0.195452,0.413712,0.612386,0.721984,0.943035,0.149961,0.430928,0.856208,0.594241,0.891944,0.130813,0.07993,0.065093,0.021738,0.01012,0.098125,0.353216,0.817844,0.809653,1.1436,0.096473,0.368788,0.853345,0.831662,1.18466,0.11174,0.40303,0.897143,0.774918,0.917533,0.122862,0.400404,0.92044,0.75692,0.877842,0.152213,0.427447,0.621486,0.78768,0.940271,0.192944,0.387208,0.830761,0.611642,0.862896,0.227871,0.382382,0.58175,0.814262,0.983102,0.205738,0.414649,0.875812,0.642824,0.951348
0.147281,0.05501,0.027822,0.008667,0.014653,0.113554,0.311753,0.470801,0.523744,0.834374,0.124448,0.342255,0.485971,0.54447,0.83374,0.117721,0.409317,0.757958,0.810134,0.944968,0.126922,0.443561,0.777484,0.821295,0.956585,0.199102,0.312617,0.506359,0.489424,0.60479,0.129951,0.378519,0.640087,0.728725,0.89354,0.133232,0.358012,0.446379,0.435145,0.584037,0.234628,0.479126,0.658436,0.721529,0.908946,0.195075,0.065317,0.038704,0.020292,0.009557,0.107702,0.35529,0.605035,0.68426,1.0101,0.131029,0.370497,0.604878,0.689784,1.01676,0.115536,0.396648,0.647849,0.657772,0.801355,0.137731,0.417519,0.666042,0.662586,0.795865,0.165,0.312485,0.483517,0.522737,0.585959,0.174486,0.453872,0.641923,0.70533,0.894823,0.124265,0.352426,0.505794,0.497388,0.641771,0.129264,0.370694,0.634796,0.738449,0.916948
0.129672,0.073213,0.052387,0.011641,0.010584,0.103614,0.45583,0.813083,0.860446,0.620133,0.116131,0.434448,0.867656,0.82173,0.60384,0.114777,0.589338,1.31373,1.22258,0.680617,0.127368,0.587518,1.29824,1.29431,0.680936,0.132452,0.564342,0.943918,0.967794,0.783095,0.203585,0.50604,0.998596,0.8241,0.585243,0.153867,0.602055,0.947292,0.949652,0.787836,0.165349,0.495385,1.02944,0.796668,0.546875,0.204731,0.086989,0.077402,0.027666,0.00705,0.114753,0.509605,1.01242,1.07015,0.77117,0.128233,0.484754,1.06175,1.05221,0.753316,0.119678,0.548451,1.15075,1.00601,0.569994,0.136008,0.557083,1.11112,1.0227,0.58675,0.163382,0.546678,0.933054,0.96027,0.81122,0.172656,0.505068,0.994956,0.798183,0.573344,0.140112,0.544605,0.931596,0.977759,0.771072,0.186818,0.505518,0.980728,0.802619,0.57147
0.091006,0.040788,0.03613,0.006924,0.007236,0.07326,0.257129,0.450401,0.536677,0.441519,0.075019,0.241007,0.495956,0.508829,0.433853,0.082331,0.331701,0.806898,0.721119,0.522497,0.080025,0.303029,0.648762,0.679063,0.545071,0.125658,0.290933,0.711727,0.611128,0.630076,0.10614,0.317624,0.430427,0.817169,0.504782,0.110591,0.330586,0.730933,0.598415,0.628537,0.12707,0.316651,0.451857,0.82884,0.455669,0.093523,0.043165,0.048288,0.016546,0.006557,0.077085,0.27658,0.570282,0.667338,0.548624,0.079375,0.279132,0.648765,0.645584,0.532827,0.087421,0.310107,0.688181,0.578425,0.431982,0.085284,0.311504,0.596625,0.608228,0.445099,0.125892,0.281335,0.67725,0.596542,0.580246,0.103507,0.293935,0.441828,0.826185,0.478069,0.116409,0.291306,0.699921,0.588502,0.610046,0.121806,0.332655,0.436866,0.772725,0.498623
0.169058,0.052745,0.026383,0.006654,0.00823,0.087182,0.269373,0.372442,0.445312,0.480266,0.092148,0.294539,0.427122,0.451194,0.471475,0.096185,0.355609,0.61102,0.667103,0.532394,0.103565,0.379936,0.625936,0.670175,0.521399,0.0914078,0.268435,0.310807,0.40753,0.522267,0.132402,0.396644,0.630438,0.560435,0.480845,0.0915032,0.299762,0.296977,0.407278,0.498256,0.123705,0.369363,0.667978,0.541389,0.464623,0.153106,0.060654,0.035699,0.015929,0.006616,0.079667,0.306148,0.481623,0.580117,0.58866,0.092442,0.315654,0.518543,0.582896,0.579936,0.09525,0.346734,0.529619,0.548977,0.441241,0.108832,0.363752,0.555886,0.556154,0.452182,0.11551,0.300116,0.372132,0.405458,0.510439,0.170613,0.33971,0.629477,0.567622,0.476084,0.0968665,0.299031,0.350234,0.450389,0.551384,0.141366,0.391715,0.688088,0.58601,0.45856
0.097819,0.045045,0.020821,0.006022,0.009092,0.073174,0.294423,0.287295,0.482183,0.530643,0.09596,0.355256,0.304609,0.488625,0.527694,0.082647,0.422592,0.429887,0.710918,0.609774,0.102597,0.406152,0.44122,0.692309,0.608017,0.103574,0.353778,0.374144,0.634242,0.511672,0.157377,0.547985,0.420162,0.498115,0.64935,0.118097,0.402358,0.379603,0.638932,0.522984,0.166161,0.349439,0.425494,0.468853,0.609821,0.124645,0.05457,0.029431,0.014462,0.007426,0.084602,0.333981,0.351848,0.624592,0.659515,0.097833,0.390095,0.368626,0.62658,0.642439,0.090326,0.403096,0.3852,0.56607,0.509419,0.103972,0.393961,0.398515,0.560436,0.523797,0.121232,0.371602,0.406702,0.642127,0.520713,0.12602,0.484479,0.45084,0.463071,0.594101,0.118738,0.363415,0.395559,0.623364,0.583681,0.172558,0.400961,0.41384,0.448337,0.542672
0.078607,0.035275,0.023114,0.004125,0.005994,0.065914,0.157211,0.344477,0.32214,0.346075,0.098326,0.209104,0.342583,0.328101,0.339834,0.082063,0.210145,0.527214,0.492459,0.39443,0.11313,0.242593,0.486281,0.467914,0.404475,0.148707,0.214385,0.498915,0.430399,0.339542,0.183377,0.305846,0.337626,0.217565,0.310301,0.120531,0.242764,0.52122,0.427645,0.350324,0.23782,0.385092,0.333758,0.240139,0.407182,0.079753,0.040062,0.032078,0.011088,0.004536,0.071812,0.181237,0.417008,0.419572,0.419016,0.108601,0.214138,0.413991,0.432431,0.411944,0.085328,0.207005,0.469017,0.400016,0.326297,0.115269,0.242898,0.433335,0.382768,0.333486,0.204295,0.250825,0.512374,0.429622,0.312587,0.246245,0.291598,0.35777,0.323842,0.365506,0.246022,0.292953,0.537152,0.421308,0.371645,0.174189,0.34305,0.36057,0.26152,0.353968
0.104645,0.018651,0.011132,0.00398,0.005362,0.099717,0.143051,0.202942,0.249627,0.302564,0.05965,0.086416,0.21126,0.253998,0.295496,0.102929,0.161722,0.319437,0.383631,0.333442,0.058515,0.116271,0.315892,0.374788,0.331988,0.285791,0.219382,0.293122,0.447424,0.485832,0.0537996,0.128144,0.305193,0.220296,0.230757,0.185879,0.268179,0.328361,0.446683,0.49238,0.129328,0.153034,0.309213,0.228954,0.205621,0.120829,0.027759,0.018385,0.008884,0.003513,0.093429,0.141335,0.247697,0.3195,0.358756,0.062568,0.096539,0.255931,0.32612,0.364141,0.104985,0.147264,0.271882,0.311663,0.285411,0.065586,0.112846,0.262195,0.302044,0.277116,0.166594,0.27476,0.342043,0.435038,0.422097,0.0547629,0.110001,0.312089,0.307451,0.270277,0.215687,0.259367,0.344357,0.408749,0.503178,0.0771327,0.113677,0.290419,0.243286,0.269722
0.121604,0.03143,0.02945,0.011294,0.006011,0.110314,0.202819,0.495839,0.803143,0.404011,0.08388,0.172497,0.487437,0.764957,0.396633,0.12577,0.263231,0.764981,1.19403,0.464463,0.09738,0.243114,0.73431,1.21582,0.471529,0.195549,0.325313,0.780472,1.05167,0.453517,0.128524,0.213844,0.549475,0.565179,0.588936,0.258448,0.331958,0.70219,1.0659,0.391643,0.093466,0.200514,0.558044,0.54714,0.555199,0.127477,0.039917,0.041532,0.028674,0.004748,0.112407,0.210856,0.598106,1.01289,0.485175,0.090889,0.194084,0.603294,0.996688,0.482553,0.122134,0.233201,0.661195,0.977776,0.38362,0.100565,0.22315,0.636139,0.974553,0.386284,0.174493,0.333139,0.764545,1.09558,0.430741,0.12328,0.21315,0.545368,0.570758,0.54123,0.246448,0.302846,0.701426,1.06703,0.445888,0.101607,0.203537,0.493801,0.556776,0.533435
0.142535,0.068712,0.029264,0.007064,0.00971,0.093519,0.45458,0.396225,0.598461,0.565288,0.08888,0.475353,0.45163,0.589417,0.56367,0.099637,0.585428,0.652895,0.882879,0.666987,0.097765,0.627033,0.624605,0.890785,0.69407,0.104977,0.53987,0.474972,0.66575,0.708039,0.109207,0.564204,0.529284,0.660879,0.616188,0.112202,0.510674,0.485637,0.670801,0.729244,0.112904,0.632763,0.573995,0.626259,0.610675,0.151568,0.081941,0.040148,0.019653,0.007717,0.089142,0.501608,0.494103,0.760491,0.694806,0.092593,0.52498,0.550732,0.756621,0.686988,0.097541,0.555467,0.575466,0.716596,0.557067,0.104031,0.589157,0.555843,0.723272,0.566334,0.173474,0.49806,0.501536,0.610086,0.6333,0.12815,0.641417,0.583026,0.637508,0.650251,0.155398,0.416217,0.512195,0.552464,0.63343,0.125023,0.653246,0.56992,0.630425,0.625595
0.151051,0.03412,0.017888,0.00925,0.022204,0.08252,0.182273,0.293975,0.793141,1.29607,0.088808,0.168651,0.317582,0.804246,1.2875,0.094892,0.192953,0.494985,1.12805,1.49437,0.09121,0.169023,0.456663,1.11677,1.48938,0.176449,0.363783,0.449795,0.923522,1.13235,0.144659,0.289232,0.367562,0.771153,1.05163,0.223568,0.255296,0.490079,0.780546,1.10648,0.121424,0.287911,0.356874,0.774015,1.09344,0.154925,0.030552,0.028807,0.021397,0.017555,0.085486,0.177133,0.381283,1.02782,1.58969,0.086631,0.173685,0.383523,1.02916,1.5757,0.099207,0.201738,0.416387,0.912077,1.24327,0.096016,0.20717,0.404151,0.915003,1.2559,0.185708,0.216259,0.46291,0.891693,1.17496,0.119134,0.344717,0.29323,0.795412,1.08706,0.109128,0.251038,0.429144,0.822391,1.0737,0.163152,0.23336,0.316517,0.785727,1.13534
0.09561,0.110281,0.045919,0.016235,0.017105,0.158038,0.547063,0.767598,0.897146,0.984942,0.133311,0.510426,0.717987,0.938174,0.975792,0.178409,0.710752,1.14739,1.44527,1.10276,0.156045,0.66717,1.13277,1.45427,1.11116,0.244417,0.794952,0.965183,1.15148,0.922485,0.154606,0.492932,0.638802,0.751667,0.829792,0.241665,0.720491,0.969522,1.20849,0.968772,0.150315,0.508357,0.622302,0.790665,0.808545,0.08146,0.135016,0.065635,0.03462,0.010456,0.155122,0.577126,0.922246,1.17906,1.18881,0.138568,0.560861,0.881482,1.20156,1.19703,0.176027,0.673687,1.00063,1.16717,0.938465,0.156229,0.589663,0.979797,1.13691,0.929135,0.241297,0.756774,1.04044,1.1736,0.940612,0.137327,0.517189,0.641726,0.779935,0.837221,0.249815,0.754522,1.05721,1.11255,0.912691,0.17481,0.482599,0.657818,0.776388,0.827602
0.258637,0.18939,0.04941,0.014019,0.013759,0.213233,0.863962,0.88312,0.992877,0.834915,0.264126,0.929141,0.837275,0.94049,0.839028,0.226743,1.10621,1.40201,1.44339,1.0105,0.288932,1.05949,1.39464,1.4562,1.03101,0.405921,0.901085,1.20692,1.04143,1.01787,0.96315,1.5867,0.750482,0.801135,0.975413,0.257917,1.00402,1.10351,1.03834,1.00575,0.4027,1.08694,0.770727,0.90482,0.704425,0.280849,0.217657,0.072379,0.036401,0.0121,0.230139,0.94249,1.09303,1.27516,1.04215,0.227346,0.933098,1.09955,1.26643,1.06227,0.243304,1.06319,1.19914,1.18975,0.853508,0.257751,1.03042,1.18442,1.20884,0.833623,0.264486,1.12786,1.0258,0.921778,1.08251,0.25782,0.888483,0.892735,0.984233,0.678728,0.269649,1.09346,1.02231,0.871092,1.01066,0.456937,0.802971,1.33719,1.40059,1.23563
0.182979,0.099184,0.052227,0.010615,0.014686,0.126235,0.525618,0.799005,0.890636,0.932898,0.150822,0.527945,0.825046,0.889069,0.936531,0.141345,0.688035,1.27962,1.34769,1.09672,0.143135,0.640458,1.24887,1.32959,1.06053,0.132093,0.570263,0.82882,0.799562,0.720761,0.127578,0.529283,0.940919,0.932048,0.906124,0.156835,0.650952,0.773989,0.8263,0.718141,0.139276,0.511271,0.881916,0.910081,0.877176,0.253477,0.100152,0.070843,0.032218,0.011173,0.140375,0.567347,1.01958,1.15231,1.12385,0.153298,0.581269,1.03868,1.15366,1.12547,0.16361,0.670754,1.1138,1.10445,0.886646,0.157512,0.638009,1.11564,1.10566,0.884238,0.221305,0.613188,0.94646,0.702693,0.685268,0.16729,0.536585,0.877967,0.932877,0.878171,0.153931,0.608328,0.775657,0.867908,0.650915,0.192267,0.480232,0.93747,0.901606,0.875459
0.091325,0.029547,0.014454,0.006768,0.005375,0.100428,0.170299,0.288529,0.483373,0.342409,0.096623,0.179734,0.255956,0.476173,0.344467,0.105352,0.231464,0.403321,0.708721,0.403135,0.098821,0.219132,0.383369,0.715506,0.40853,0.156059,0.212756,0.484031,0.55461,0.332807,0.11309,0.21552,0.242983,0.489424,0.412791,0.123939,0.237882,0.504203,0.555966,0.353542,0.152494,0.283565,0.356285,0.491895,0.414449,0.117422,0.034804,0.021998,0.016209,0.004481,0.098801,0.184286,0.318824,0.627183,0.401281,0.106079,0.199783,0.306449,0.617504,0.408715,0.111635,0.224607,0.354279,0.580212,0.332202,0.112064,0.209426,0.331338,0.589271,0.325701,0.116225,0.207337,0.401941,0.554592,0.310627,0.110181,0.221123,0.293566,0.407754,0.440157,0.111387,0.262025,0.417016,0.541807,0.333768,0.125763,0.19945,0.295346,0.471168,0.426936
0.039239,0.01361,0.007969,0.002777,0.00532,0.029247,0.082521,0.166803,0.199633,0.307217,0.027353,0.060873,0.138838,0.208808,0.308061,0.034667,0.079127,0.221124,0.294606,0.345852,0.034064,0.081633,0.228003,0.283236,0.337842,0.073434,0.170293,0.262483,0.25403,0.409904,0.118605,0.141919,0.226053,0.266355,0.335713,0.113822,0.141345,0.23813,0.287562,0.409996,0.0696393,0.126809,0.204892,0.219805,0.269713,0.053332,0.013805,0.012802,0.005545,0.003533,0.037551,0.078589,0.189202,0.263981,0.364262,0.033668,0.070565,0.17107,0.267592,0.373992,0.030689,0.080502,0.1978,0.23769,0.291825,0.024807,0.084997,0.204154,0.234209,0.280573,0.0842578,0.112522,0.235482,0.268019,0.443523,0.14366,0.176548,0.22982,0.248414,0.306312,0.13406,0.173925,0.272742,0.248817,0.431311,0.101367,0.174222,0.240026,0.208447,0.291864
0.051555,0.014808,0.012065,0.003344,0.00407,0.043848,0.100628,0.206819,0.247626,0.267355,0.040764,0.112892,0.219956,0.248813,0.262703,0.046073,0.14651,0.35283,0.347844,0.311983,0.042593,0.108509,0.331975,0.347485,0.318537,0.102595,0.237901,0.353204,0.337346,0.330086,0.0811533,0.217112,0.30099,0.321768,0.314469,0.0782958,0.214499,0.335229,0.305377,0.363776,0.0750075,0.149496,0.302281,0.29268,0.293059,0.054791,0.017243,0.018383,0.007014,0.003637,0.041199,0.099212,0.2623,0.316749,0.326385,0.039695,0.129411,0.281661,0.320541,0.321424,0.052929,0.140433,0.298716,0.28615,0.261981,0.049075,0.098534,0.274963,0.282332,0.266103,0.101558,0.276835,0.321954,0.33051,0.274875,0.0918124,0.193731,0.23341,0.293748,0.292038,0.119632,0.227378,0.308472,0.316572,0.252451,0.141931,0.205827,0.248091,0.297156,0.324358
0.078618,0.017174,0.019309,0.004721,0.009182,0.053841,0.116059,0.29253,0.327438,0.51262,0.052609,0.090091,0.314006,0.326512,0.518329,0.05497,0.120156,0.463308,0.471251,0.588121,0.056633,0.148457,0.453601,0.482492,0.590401,0.0668205,0.162981,0.426884,0.442383,0.499255,0.108751,0.202518,0.418006,0.367873,0.62224,0.0618983,0.173826,0.416041,0.464973,0.520056,0.0794947,0.184431,0.424764,0.32727,0.569374,0.103948,0.019804,0.027887,0.010393,0.006447,0.058187,0.128008,0.358449,0.419782,0.630656,0.055168,0.100633,0.380738,0.422766,0.63444,0.064399,0.110317,0.41164,0.386803,0.506112,0.062026,0.144411,0.401437,0.384455,0.501145,0.0779061,0.178478,0.422846,0.466981,0.50145,0.138754,0.183662,0.419475,0.40183,0.556675,0.101184,0.196118,0.480372,0.424157,0.509419,0.081651,0.205705,0.439947,0.387807,0.523628
0.095952,0.023184,0.020596,0.005536,0.00598,0.072037,0.123024,0.301899,0.459167,0.327248,0.057028,0.118732,0.275737,0.4544,0.330968,0.079052,0.159629,0.45314,0.669616,0.360749,0.069703,0.160376,0.420688,0.650533,0.341362,0.136499,0.187379,0.387462,0.56499,0.423,0.104405,0.161917,0.199593,0.460232,0.413666,0.13418,0.164771,0.374949,0.562331,0.369039,0.102575,0.156558,0.19319,0.45015,0.399016,0.089298,0.026469,0.027142,0.014301,0.003964,0.077468,0.135208,0.357564,0.589895,0.396402,0.060501,0.13086,0.342348,0.589191,0.400563,0.078969,0.150691,0.407123,0.54269,0.308612,0.070147,0.150855,0.387228,0.538242,0.30457,0.113874,0.158769,0.380945,0.543697,0.383369,0.0691716,0.197176,0.182638,0.462996,0.396966,0.121678,0.154714,0.420286,0.55217,0.372959,0.0738019,0.206119,0.205889,0.451019,0.404824
0.081723,0.018351,0.007463,0.002269,0.00633,0.066408,0.097434,0.122235,0.196163,0.342477,0.059238,0.084149,0.108264,0.196439,0.344326,0.065756,0.115062,0.174332,0.275526,0.392132,0.064604,0.110533,0.178745,0.270927,0.385238,0.0983358,0.142535,0.229341,0.367091,0.275618,0.105213,0.146869,0.236802,0.181769,0.315696,0.0936705,0.143895,0.267865,0.365714,0.29408,0.089751,0.142058,0.211324,0.188704,0.311916,0.103303,0.021846,0.010536,0.005028,0.004457,0.064144,0.101638,0.152977,0.249771,0.409633,0.060352,0.088192,0.141165,0.254056,0.416801,0.071191,0.105283,0.156482,0.220376,0.328711,0.069197,0.099122,0.164716,0.214842,0.321069,0.101844,0.147767,0.223406,0.338531,0.335034,0.0841062,0.133048,0.184244,0.167199,0.3004,0.0670532,0.105447,0.178355,0.336951,0.296018,0.0875771,0.134377,0.199355,0.186771,0.293692
0.081793,0.014315,0.006438,0.00183,0.003799,0.0527,0.076301,0.10136,0.124607,0.213859,0.051559,0.085793,0.104791,0.135506,0.218767,0.054752,0.105317,0.162982,0.197674,0.252962,0.050534,0.113016,0.154694,0.19412,0.254474,0.0662362,0.105861,0.173879,0.191581,0.280216,0.0711873,0.122195,0.128529,0.236924,0.356314,0.136693,0.136287,0.145444,0.185826,0.282229,0.106521,0.121287,0.154486,0.241387,0.374438,0.111518,0.016533,0.009345,0.004519,0.002917,0.053808,0.089195,0.123742,0.165469,0.254131,0.055006,0.098228,0.127763,0.170673,0.261484,0.058609,0.101947,0.140231,0.159605,0.213589,0.058807,0.109493,0.131138,0.159151,0.206661,0.0529708,0.10218,0.155419,0.184081,0.287743,0.0712193,0.139461,0.144596,0.220107,0.356389,0.0714084,0.103095,0.162346,0.184459,0.29444,0.0751879,0.146853,0.125716,0.233321,0.370706
0.036027,0.011871,0.008199,0.001999,0.004254,0.034507,0.066222,0.145225,0.137635,0.235515,0.041883,0.057322,0.155301,0.125126,0.235178,0.032005,0.078122,0.237397,0.180668,0.263187,0.037828,0.072144,0.224823,0.188617,0.264517,0.121191,0.104157,0.227565,0.259675,0.195849,0.15746,0.150576,0.229667,0.261228,0.300403,0.158171,0.187746,0.234769,0.203917,0.19266,0.177658,0.114989,0.162927,0.219013,0.318118,0.02934,0.013595,0.011792,0.004353,0.002725,0.030006,0.066412,0.181431,0.176853,0.280734,0.0328,0.060597,0.200171,0.164292,0.279637,0.044858,0.082802,0.207367,0.155512,0.22241,0.047368,0.0718,0.193485,0.1661,0.223589,0.105408,0.157227,0.22085,0.220714,0.201079,0.106068,0.139226,0.245692,0.254226,0.308226,0.125735,0.177656,0.289575,0.245626,0.219606,0.144266,0.156513,0.246708,0.250328,0.3162
0.057066,0.017506,0.008805,0.002677,0.003075,0.045953,0.114431,0.211734,0.183347,0.188009,0.047974,0.093174,0.191885,0.140561,0.191308,0.047533,0.1344,0.317199,0.213872,0.215107,0.046086,0.126671,0.317618,0.258843,0.209021,0.099744,0.11698,0.310169,0.368872,0.261096,0.110347,0.11068,0.215377,0.324129,0.373084,0.0816988,0.164426,0.309491,0.40284,0.240339,0.0945572,0.125008,0.207096,0.29638,0.388195,0.050625,0.022889,0.014552,0.005733,0.002385,0.040473,0.124425,0.259044,0.210249,0.226002,0.048878,0.108235,0.24659,0.173831,0.224959,0.047115,0.126985,0.271079,0.176583,0.179265,0.043774,0.126937,0.26654,0.211099,0.180345,0.0903517,0.168087,0.334257,0.347822,0.297746,0.102879,0.149422,0.231004,0.354571,0.370654,0.110809,0.148957,0.317817,0.36077,0.306646,0.051042,0.135809,0.206155,0.349413,0.359484
