f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190
0.240268,0.165323,0.046411,0.011404,0.01163,0.2303,0.771193,0.974133,0.936626,0.638756,0.233544,0.797529,0.985656,0.939615,0.644386,0.252183,0.971433,1.50166,1.32757,0.700737,0.27329,0.906136,1.51307,1.30245,0.688981,0.478956,1.05198,1.0864,0.772866,0.809711,0.294057,0.834426,1.08353,0.933723,0.499422,0.306049,0.909,1.04706,0.898828,0.904606,0.302637,0.869232,1.04357,0.880478,0.469272,0.259419,0.193789,0.071425,0.025166,0.006948,0.239715,0.816391,1.21026,1.19403,0.754185,0.2383,0.823416,1.20191,1.18572,0.748874,0.250301,0.92836,1.27055,1.03923,0.568042,0.270699,0.901206,1.26175,1.04448,0.565347,0.417169,0.956817,1.08006,0.756456,0.828343,0.313886,0.854332,0.949707,0.825401,0.42071,0.236989,0.892749,1.03908,0.839418,0.852599,0.294764,0.822843,0.970184,0.789849,0.398323
0.149507,0.093725,0.045228,0.009806,0.013146,0.120788,0.542262,0.809411,0.850278,0.744715,0.13974,0.556729,0.831961,0.860675,0.751843,0.140853,0.692354,1.24679,1.20285,0.832857,0.141875,0.663003,1.19007,1.17241,0.804978,0.147456,0.602319,0.77493,0.672158,0.634376,0.172049,0.585134,0.916585,0.809903,0.59083,0.159636,0.614628,0.816837,0.707782,0.642969,0.16036,0.596215,0.889093,0.869279,0.609177,0.204562,0.098902,0.062482,0.022305,0.006087,0.132867,0.579114,1.00186,1.07716,0.874029,0.14144,0.587139,1.00946,1.07404,0.856969,0.15398,0.658371,1.05747,0.938503,0.633691,0.145302,0.637268,1.06594,0.94566,0.645236,0.141754,0.627306,0.833177,0.712295,0.642654,0.125738,0.598121,0.87715,0.80116,0.601878,0.16263,0.605653,0.798375,0.698666,0.618337,0.148337,0.565565,0.890318,0.823184,0.583872
0.089249,0.026889,0.012124,0.005762,0.007073,0.097091,0.16145,0.277621,0.442765,0.368631,0.102382,0.178696,0.254697,0.439582,0.384415,0.093096,0.223785,0.412351,0.631603,0.389264,0.090237,0.208066,0.400784,0.636123,0.387154,0.138259,0.193141,0.393137,0.500262,0.302333,0.149587,0.199587,0.250316,0.378632,0.429065,0.113105,0.221641,0.403159,0.478699,0.294586,0.087381,0.166811,0.270036,0.392649,0.425126,0.097466,0.032124,0.018836,0.012565,0.0033,0.091498,0.175819,0.340616,0.564304,0.434228,0.099309,0.192555,0.323914,0.561206,0.441795,0.103733,0.215284,0.348286,0.504838,0.32552,0.102175,0.201691,0.342102,0.506821,0.322829,0.145221,0.219154,0.425457,0.445672,0.285707,0.173742,0.257501,0.264437,0.37347,0.43213,0.126295,0.255988,0.407294,0.491208,0.305549,0.0855262,0.192996,0.314935,0.402426,0.442869
0.039022,0.011697,0.007009,0.002677,0.00521,0.028735,0.07534,0.141642,0.250073,0.293463,0.034543,0.063994,0.135366,0.254924,0.295555,0.033887,0.090406,0.202948,0.345858,0.321767,0.028789,0.08225,0.21863,0.336859,0.307201,0.0894471,0.176059,0.182097,0.325895,0.40047,0.043815,0.119931,0.269204,0.284751,0.227329,0.0553041,0.135047,0.20121,0.289897,0.394282,0.055616,0.160181,0.302971,0.271332,0.241097,0.047628,0.011743,0.010724,0.00538,0.002321,0.027185,0.078937,0.172897,0.315038,0.33851,0.027677,0.074345,0.165643,0.317786,0.34074,0.03638,0.08636,0.176336,0.273529,0.258033,0.032381,0.085189,0.185852,0.270118,0.254128,0.0682443,0.15107,0.194957,0.287459,0.394807,0.0767883,0.155898,0.236907,0.257533,0.21672,0.0687471,0.173981,0.193633,0.284055,0.444011,0.0595356,0.107283,0.255725,0.242547,0.231841
0.047941,0.013263,0.011705,0.003198,0.004278,0.04312,0.095163,0.215195,0.275993,0.223153,0.042703,0.122723,0.223778,0.280698,0.214785,0.046293,0.151394,0.330674,0.388139,0.235834,0.043122,0.107967,0.324655,0.379073,0.246232,0.148829,0.28931,0.35168,0.273341,0.341305,0.123945,0.178563,0.264564,0.28246,0.242439,0.0942012,0.223779,0.32485,0.241814,0.315895,0.0724605,0.2126,0.279443,0.311125,0.254784,0.049475,0.016758,0.01801,0.006321,0.002345,0.043182,0.094936,0.251723,0.362785,0.260788,0.041808,0.134976,0.266101,0.354807,0.245838,0.048192,0.145706,0.28408,0.300003,0.183623,0.046068,0.101912,0.270569,0.308517,0.19769,0.0861328,0.255038,0.297326,0.314395,0.338315,0.0939496,0.163235,0.266318,0.218603,0.252855,0.0852843,0.278028,0.320562,0.254604,0.296304,0.0936029,0.201017,0.283115,0.302021,0.275264
0.068746,0.015366,0.015752,0.00492,0.008315,0.056146,0.125025,0.290367,0.342753,0.467316,0.053006,0.113332,0.288954,0.348079,0.461053,0.050858,0.139631,0.417328,0.482236,0.495277,0.056448,0.164235,0.426754,0.490457,0.496265,0.285111,0.327405,0.602103,0.556143,0.597929,0.215203,0.244282,0.330223,0.417426,0.488793,0.0625205,0.182356,0.439875,0.436204,0.567952,0.0856594,0.188527,0.363618,0.44579,0.49737,0.08358,0.018807,0.023282,0.008627,0.004153,0.056831,0.135901,0.338038,0.427722,0.550047,0.048565,0.120759,0.339026,0.42653,0.548372,0.057752,0.129508,0.368869,0.379736,0.411886,0.055861,0.155152,0.361326,0.380585,0.407148,0.110636,0.20116,0.455446,0.440661,0.532916,0.112802,0.243758,0.368814,0.400057,0.484818,0.0992574,0.178442,0.473798,0.432623,0.547744,0.0797756,0.207563,0.369797,0.454904,0.481373
0.092355,0.021371,0.01765,0.004748,0.004806,0.064993,0.121649,0.273738,0.406856,0.265596,0.054543,0.122305,0.258294,0.403307,0.278352,0.074386,0.156267,0.411583,0.593062,0.307742,0.065103,0.156823,0.372385,0.58096,0.288437,0.0974151,0.147742,0.393407,0.466881,0.312355,0.0901996,0.173945,0.168473,0.44692,0.278561,0.12458,0.170717,0.380876,0.480476,0.327943,0.113965,0.165953,0.192911,0.46373,0.267486,0.082428,0.024925,0.023573,0.012133,0.002601,0.066349,0.146913,0.324759,0.523935,0.319643,0.052751,0.138209,0.315147,0.521597,0.330377,0.075449,0.145404,0.35198,0.472394,0.245825,0.068291,0.148534,0.328335,0.472587,0.235815,0.0765187,0.157901,0.397856,0.439765,0.324903,0.085589,0.171817,0.200906,0.49379,0.268964,0.13632,0.159773,0.376028,0.441314,0.296436,0.0841439,0.134238,0.185676,0.456256,0.280837
0.069274,0.015132,0.005726,0.002162,0.004802,0.057895,0.0888,0.098742,0.215001,0.260463,0.05258,0.078556,0.102881,0.216572,0.26999,0.060004,0.105289,0.148587,0.305689,0.307554,0.058742,0.107272,0.142711,0.296184,0.295994,0.0830909,0.129899,0.188867,0.293929,0.23037,0.0750237,0.128696,0.190311,0.164871,0.25096,0.111774,0.144997,0.166319,0.304812,0.25144,0.104032,0.153325,0.21633,0.17223,0.244121,0.085319,0.018989,0.008332,0.005089,0.003009,0.059864,0.098042,0.117955,0.268524,0.312251,0.056207,0.087722,0.120834,0.270049,0.317888,0.06286,0.101133,0.128381,0.231641,0.241166,0.061329,0.101186,0.123155,0.228072,0.235771,0.0797763,0.118248,0.200809,0.310154,0.242325,0.0892805,0.134918,0.17626,0.164195,0.245035,0.0910016,0.117191,0.182126,0.29828,0.249358,0.0885908,0.161404,0.177695,0.193515,0.23161
0.068455,0.012646,0.004738,0.001851,0.002736,0.048533,0.089314,0.090599,0.1227,0.156519,0.049424,0.098296,0.102456,0.13163,0.168122,0.048196,0.104563,0.149183,0.178129,0.1883,0.045344,0.110885,0.136775,0.173889,0.179488,0.0829402,0.130506,0.161148,0.224888,0.247624,0.0866519,0.17029,0.165737,0.264079,0.272403,0.0726798,0.130714,0.152915,0.202631,0.273956,0.0704692,0.132063,0.126614,0.227463,0.264765,0.091202,0.01489,0.007552,0.003262,0.001727,0.04854,0.093537,0.110914,0.160169,0.188456,0.050357,0.097714,0.124748,0.165137,0.201142,0.051004,0.102996,0.131721,0.142698,0.154429,0.051632,0.109337,0.114802,0.139706,0.142057,0.082316,0.112285,0.157209,0.202554,0.262668,0.0884783,0.121575,0.1552,0.237956,0.257641,0.0645623,0.110383,0.152275,0.214941,0.249909,0.0882969,0.131842,0.134563,0.224754,0.255428
0.033833,0.010269,0.007915,0.001813,0.003658,0.029562,0.060824,0.15045,0.145324,0.199959,0.037262,0.052399,0.159818,0.141818,0.211578,0.032587,0.072355,0.242179,0.186216,0.226746,0.031608,0.069465,0.225411,0.193305,0.218602,0.121873,0.137211,0.231838,0.172997,0.203244,0.191868,0.128475,0.177855,0.28869,0.301287,0.0886317,0.12835,0.244201,0.177139,0.227764,0.113314,0.10994,0.166891,0.253899,0.274026,0.025615,0.011965,0.011588,0.003292,0.001972,0.03431,0.066011,0.184001,0.184311,0.242302,0.041263,0.057043,0.194675,0.17509,0.248393,0.035975,0.072427,0.203101,0.15738,0.189937,0.036433,0.06964,0.192476,0.166705,0.184853,0.113629,0.0983219,0.232956,0.18363,0.269122,0.120871,0.123742,0.15012,0.249422,0.247436,0.088048,0.12643,0.221821,0.173708,0.238268,0.059873,0.13365,0.169697,0.254609,0.255362
0.052425,0.015598,0.009304,0.002126,0.003499,0.041917,0.109932,0.236279,0.165096,0.191733,0.043025,0.091676,0.208425,0.15368,0.189845,0.041638,0.123735,0.342407,0.207082,0.197707,0.040084,0.119868,0.349645,0.218547,0.19886,0.0600989,0.147465,0.379986,0.286086,0.25296,0.0638018,0.138208,0.249,0.26558,0.292356,0.0500095,0.117855,0.376219,0.297579,0.240514,0.0601869,0.121657,0.289048,0.325316,0.317913,0.04413,0.02048,0.015529,0.003844,0.001561,0.037749,0.116131,0.282094,0.197912,0.223302,0.045364,0.099963,0.256467,0.182755,0.218223,0.045959,0.116535,0.285269,0.163348,0.16011,0.04303,0.119387,0.29241,0.177492,0.164745,0.0589306,0.132666,0.34291,0.258535,0.268076,0.0901406,0.133112,0.281036,0.298889,0.319726,0.0511102,0.150064,0.368851,0.271269,0.298816,0.0485707,0.136127,0.291382,0.288869,0.303393
0.041339,0.025363,0.017571,0.003684,0.004748,0.073409,0.143452,0.286774,0.239916,0.254337,0.068355,0.160436,0.273817,0.236266,0.256997,0.082227,0.196624,0.42624,0.34507,0.287229,0.074674,0.195532,0.444377,0.400306,0.311621,0.0978493,0.207902,0.443806,0.283574,0.199545,0.113256,0.222387,0.288333,0.246657,0.381847,0.107736,0.192175,0.396891,0.281325,0.233991,0.0914472,0.18698,0.266042,0.280238,0.355943,0.036487,0.029102,0.026879,0.00677,0.002162,0.078165,0.154171,0.338903,0.302181,0.308109,0.076637,0.169605,0.328148,0.298066,0.302503,0.077692,0.185093,0.375628,0.285973,0.233033,0.075628,0.177937,0.368338,0.289865,0.242703,0.0953749,0.192354,0.399792,0.261503,0.204561,0.139448,0.209265,0.294587,0.310754,0.355179,0.122875,0.168092,0.462014,0.278865,0.231921,0.168066,0.139597,0.287448,0.325666,0.326885
0.15093,0.016796,0.032951,0.006849,0.005552,0.102939,0.172051,0.574366,0.568518,0.333197,0.105212,0.183562,0.546075,0.576579,0.343895,0.115041,0.231282,0.817024,0.834613,0.373292,0.112464,0.228847,0.841286,0.805035,0.349454,0.120248,0.199921,0.577846,0.489436,0.245733,0.146636,0.222377,0.628816,0.551934,0.394441,0.120523,0.222195,0.594877,0.516842,0.286027,0.134286,0.250015,0.659114,0.535458,0.401179,0.121169,0.024639,0.045215,0.016735,0.003643,0.104297,0.19399,0.698513,0.735528,0.404136,0.10915,0.202317,0.654229,0.733238,0.401619,0.124223,0.213349,0.705396,0.659462,0.303006,0.12757,0.212247,0.750138,0.661128,0.30842,0.115479,0.211196,0.577899,0.530368,0.24106,0.153339,0.226778,0.622162,0.576655,0.44349,0.136406,0.219367,0.612385,0.545882,0.23036,0.164281,0.235149,0.653734,0.579939,0.416079
0.09245,0.019017,0.0123,0.001858,0.004284,0.051474,0.087877,0.198848,0.154408,0.231677,0.049432,0.102136,0.194387,0.160012,0.232212,0.061491,0.111252,0.254358,0.224536,0.252615,0.056527,0.113978,0.300777,0.221909,0.24721,0.0881015,0.143497,0.193545,0.203221,0.302259,0.0816308,0.169088,0.360219,0.167427,0.191761,0.100097,0.128633,0.164561,0.222469,0.340487,0.0800884,0.150167,0.342868,0.17651,0.186413,0.075422,0.021405,0.016635,0.004089,0.002087,0.052103,0.097816,0.23935,0.191488,0.27176,0.056008,0.101154,0.221182,0.194228,0.270822,0.063134,0.101833,0.222417,0.172668,0.200671,0.065342,0.114589,0.268995,0.171399,0.200125,0.0847119,0.141803,0.192933,0.22894,0.317737,0.0971737,0.168526,0.312181,0.196365,0.215024,0.105184,0.144364,0.182021,0.21502,0.30984,0.0782146,0.174446,0.322747,0.185619,0.189232
0.033461,0.012753,0.008843,0.002369,0.002559,0.034806,0.082107,0.158443,0.186125,0.138363,0.024702,0.094558,0.151038,0.203304,0.144641,0.035914,0.118548,0.22805,0.272961,0.15391,0.035038,0.104042,0.226698,0.266081,0.154147,0.0570797,0.150053,0.198698,0.243845,0.225511,0.0744872,0.106173,0.2439,0.39759,0.319145,0.0796265,0.127383,0.226452,0.247782,0.22535,0.0880993,0.137161,0.1891,0.326984,0.299354,0.029134,0.015203,0.012228,0.00469,0.001706,0.033123,0.087354,0.19482,0.239105,0.167775,0.029682,0.104686,0.179627,0.244649,0.165631,0.03364,0.117108,0.194915,0.213869,0.126016,0.032833,0.10038,0.197632,0.211843,0.12962,0.0556185,0.148794,0.202672,0.248025,0.237297,0.0467761,0.109398,0.237711,0.307478,0.326542,0.0721176,0.165183,0.185861,0.236556,0.249073,0.0918998,0.120807,0.219712,0.336245,0.326218
0.034809,0.023288,0.011652,0.002996,0.004323,0.043219,0.170286,0.209988,0.270523,0.231547,0.034949,0.186349,0.229091,0.281123,0.245565,0.052566,0.229877,0.32908,0.393739,0.26676,0.040762,0.219824,0.334284,0.381246,0.260897,0.102132,0.21223,0.166751,0.269029,0.286873,0.0549348,0.218606,0.292568,0.398913,0.287125,0.120345,0.216253,0.225054,0.27086,0.290354,0.0737129,0.21307,0.326548,0.377675,0.298196,0.033208,0.028691,0.017107,0.007161,0.002515,0.048136,0.18587,0.268425,0.355565,0.279016,0.036409,0.198692,0.275833,0.35769,0.286899,0.050254,0.219229,0.282695,0.311396,0.215432,0.04697,0.211058,0.292645,0.313537,0.212001,0.097196,0.197507,0.21351,0.244596,0.226453,0.0801934,0.187847,0.341441,0.364408,0.314582,0.127097,0.252056,0.227595,0.282638,0.225483,0.0957519,0.219117,0.311971,0.369276,0.302126
0.018053,0.021463,0.005696,0.003066,0.004625,0.035943,0.150088,0.131042,0.236028,0.26359,0.029714,0.127729,0.112506,0.249663,0.238752,0.036857,0.182575,0.181591,0.344966,0.249322,0.028407,0.148646,0.179318,0.33091,0.276943,0.0974039,0.25988,0.265121,0.311705,0.370187,0.0663403,0.131305,0.218139,0.4288,0.536026,0.0748458,0.246782,0.238477,0.344629,0.410555,0.0823774,0.135943,0.275731,0.420086,0.531346,0.017597,0.026853,0.008903,0.00602,0.002354,0.031364,0.151275,0.158405,0.310242,0.325412,0.025833,0.132745,0.141895,0.31485,0.279136,0.037986,0.17556,0.151521,0.268669,0.199974,0.030627,0.147626,0.159476,0.265925,0.250766,0.0659311,0.247279,0.242888,0.310591,0.39648,0.0509833,0.151606,0.247181,0.417749,0.514918,0.0892451,0.18836,0.234522,0.304344,0.40759,0.0724817,0.162588,0.208553,0.407358,0.507693
0.042922,0.025027,0.009703,0.003134,0.004153,0.052864,0.159421,0.169815,0.249273,0.222438,0.040535,0.160848,0.177411,0.245167,0.212142,0.051763,0.213259,0.262698,0.347942,0.231825,0.044094,0.186403,0.285807,0.379612,0.262567,0.0631303,0.236664,0.262581,0.345471,0.23233,0.0688136,0.156765,0.264124,0.258349,0.344032,0.0849547,0.298029,0.243324,0.341473,0.289538,0.0579736,0.158311,0.285356,0.2441,0.327384,0.044963,0.029758,0.016622,0.006128,0.001812,0.046265,0.163154,0.213711,0.311495,0.260172,0.038372,0.171975,0.214748,0.307384,0.240317,0.055662,0.207051,0.230508,0.281185,0.184669,0.047403,0.164412,0.230934,0.284437,0.205269,0.0902028,0.248916,0.250637,0.314957,0.229443,0.0735843,0.142873,0.252687,0.280568,0.321286,0.0938921,0.229894,0.257565,0.316915,0.217037,0.0890116,0.158994,0.280538,0.259356,0.34295
0.049077,0.026767,0.025614,0.003474,0.007206,0.047803,0.227457,0.392165,0.341836,0.405599,0.051334,0.228796,0.410756,0.336048,0.413132,0.056793,0.315433,0.61658,0.480291,0.432309,0.053584,0.25804,0.592642,0.466586,0.409016,0.0895283,0.350013,0.434179,0.445785,0.416961,0.104724,0.166863,0.487501,0.40515,0.418603,0.0610728,0.339328,0.448588,0.430217,0.396268,0.076423,0.21707,0.511965,0.362552,0.394183,0.044909,0.033779,0.034421,0.009522,0.003103,0.048327,0.243496,0.482812,0.424444,0.478845,0.05,0.24396,0.492223,0.417771,0.47485,0.055969,0.29593,0.52858,0.377411,0.354913,0.050691,0.247436,0.525514,0.381989,0.355543,0.078401,0.321729,0.431944,0.371629,0.410833,0.0817065,0.169334,0.432841,0.353606,0.397193,0.0782346,0.333979,0.436047,0.427626,0.394187,0.0801836,0.189262,0.422358,0.344629,0.421337
0.0464,0.020544,0.01193,0.002099,0.0026,0.037288,0.103414,0.195136,0.177385,0.143596,0.038637,0.125705,0.224126,0.180722,0.13979,0.043611,0.141915,0.307067,0.255962,0.154677,0.051737,0.137767,0.314834,0.249678,0.161148,0.0807147,0.17168,0.201732,0.281537,0.301401,0.0971207,0.180421,0.378412,0.315713,0.244909,0.0873162,0.154671,0.211077,0.278674,0.285311,0.0984317,0.15499,0.336848,0.267277,0.307559,0.041071,0.023638,0.016177,0.004627,0.001589,0.037517,0.116772,0.241965,0.221649,0.173092,0.043582,0.137282,0.259202,0.220538,0.163336,0.043199,0.140966,0.255031,0.197837,0.121827,0.048948,0.139321,0.271002,0.197231,0.133555,0.0430311,0.155993,0.221286,0.285528,0.231662,0.0711577,0.190492,0.350241,0.31758,0.274473,0.0578038,0.144497,0.206549,0.261159,0.236291,0.0989346,0.166254,0.35493,0.300625,0.303654
0.078367,0.025303,0.011377,0.004185,0.004815,0.047404,0.147394,0.206052,0.292831,0.277125,0.06265,0.116951,0.21116,0.286782,0.277966,0.054274,0.165294,0.29949,0.401267,0.301652,0.063447,0.164508,0.316145,0.413465,0.305492,0.073037,0.21085,0.249837,0.397161,0.422849,0.134093,0.186103,0.328677,0.529406,0.4299,0.0726616,0.212233,0.213231,0.391458,0.426456,0.130891,0.188677,0.32107,0.509365,0.408302,0.06949,0.029166,0.015793,0.007868,0.001866,0.047336,0.159987,0.25487,0.372105,0.320445,0.06058,0.127281,0.249226,0.357774,0.313662,0.053681,0.155562,0.254939,0.316517,0.245274,0.067591,0.162108,0.275067,0.333738,0.252359,0.0633203,0.188886,0.281884,0.375363,0.401709,0.119828,0.152137,0.340927,0.469041,0.448831,0.0856036,0.256917,0.222633,0.36387,0.393529,0.0939693,0.163809,0.303675,0.486211,0.441263
0.058552,0.037877,0.011043,0.007339,0.011281,0.077883,0.22808,0.246378,0.560201,0.584566,0.084303,0.209894,0.215026,0.549131,0.624464,0.081965,0.281128,0.341123,0.745405,0.682558,0.096621,0.275399,0.369359,0.763529,0.630611,0.117023,0.293156,0.350172,0.756728,0.832094,0.137438,0.285188,0.360681,0.581412,0.384671,0.101834,0.331175,0.341559,0.794464,0.907789,0.133478,0.296861,0.413793,0.597278,0.369596,0.056857,0.046141,0.016894,0.012263,0.006029,0.079637,0.244005,0.301814,0.69329,0.67539,0.079014,0.220681,0.268496,0.682255,0.720682,0.078464,0.263658,0.290729,0.58979,0.547106,0.098305,0.26477,0.316778,0.597417,0.49264,0.0951109,0.333218,0.381908,0.76764,0.868774,0.165005,0.288535,0.385107,0.572382,0.365435,0.116999,0.296351,0.360942,0.757177,0.866482,0.130219,0.236366,0.338953,0.574999,0.357328
0.061761,0.038631,0.02937,0.00453,0.008494,0.079052,0.298459,0.499935,0.373324,0.471438,0.060022,0.241633,0.472595,0.381643,0.483043,0.09005,0.359745,0.708821,0.524716,0.50282,0.064689,0.327156,0.714232,0.51951,0.485804,0.130449,0.425824,0.629583,0.363613,0.588252,0.0629932,0.273312,0.50826,0.584763,0.458865,0.114896,0.397101,0.66983,0.353111,0.535838,0.0962028,0.274191,0.536026,0.55196,0.400737,0.054634,0.045971,0.042711,0.010645,0.00389,0.077026,0.315992,0.590182,0.47427,0.546244,0.062071,0.258918,0.555549,0.472871,0.5468,0.085096,0.336828,0.610136,0.415791,0.403353,0.066368,0.31624,0.619143,0.427223,0.405403,0.126135,0.418612,0.635325,0.396576,0.526323,0.0773476,0.298459,0.501537,0.595164,0.45107,0.151946,0.42141,0.608471,0.364036,0.525404,0.0758445,0.269204,0.505626,0.551751,0.404392
0.039737,0.019895,0.017827,0.004017,0.005453,0.04387,0.14936,0.24778,0.364653,0.284257,0.047676,0.148594,0.265381,0.356313,0.310692,0.04546,0.199415,0.398055,0.509097,0.341495,0.044544,0.186266,0.357553,0.534429,0.315371,0.0531661,0.224124,0.367372,0.673981,0.566048,0.0549091,0.178003,0.291047,0.465599,0.361253,0.064968,0.194502,0.340726,0.642518,0.556209,0.0867839,0.166713,0.298871,0.44497,0.375627,0.044115,0.026916,0.021931,0.008465,0.002567,0.045627,0.160217,0.29436,0.454277,0.335731,0.045246,0.161374,0.313205,0.452248,0.36758,0.048111,0.182532,0.342716,0.400674,0.277026,0.039556,0.171133,0.312418,0.40194,0.247513,0.0691805,0.189604,0.322459,0.678969,0.504457,0.0898874,0.164891,0.282114,0.432941,0.433043,0.0894477,0.216076,0.33196,0.636026,0.557322,0.087433,0.150968,0.29407,0.435245,0.362022
0.082438,0.02429,0.01631,0.003746,0.004101,0.053956,0.126468,0.270493,0.367702,0.238022,0.060395,0.143852,0.292141,0.374184,0.242882,0.062454,0.172164,0.43482,0.507646,0.269792,0.066576,0.16386,0.415171,0.481022,0.262029,0.0920904,0.16421,0.310985,0.272181,0.22138,0.0822599,0.190113,0.309686,0.437818,0.303247,0.115796,0.160278,0.308252,0.254619,0.268368,0.127981,0.140164,0.316332,0.429438,0.302323,0.078648,0.026713,0.023403,0.008913,0.002666,0.056712,0.143645,0.335171,0.470951,0.287372,0.061549,0.160106,0.35244,0.46704,0.284219,0.072966,0.167492,0.373935,0.402676,0.219378,0.074445,0.160824,0.363412,0.406312,0.223102,0.0731232,0.157337,0.295069,0.26216,0.224257,0.108607,0.175303,0.278437,0.414236,0.279691,0.0852035,0.155704,0.328748,0.259677,0.227914,0.0967739,0.188635,0.333867,0.455897,0.298322
0.029111,0.013479,0.006255,0.002329,0.002533,0.042647,0.078763,0.127169,0.193772,0.131479,0.039292,0.077308,0.105787,0.173394,0.124018,0.04698,0.103749,0.170919,0.265461,0.135627,0.042209,0.098988,0.189668,0.280961,0.14591,0.0571055,0.106714,0.188531,0.379818,0.213648,0.0797116,0.176302,0.156981,0.306206,0.206035,0.0900202,0.151835,0.205983,0.326527,0.229436,0.0761588,0.136605,0.246931,0.28724,0.202646,0.044473,0.016384,0.008865,0.005832,0.001469,0.046007,0.08579,0.1479,0.247808,0.158398,0.045389,0.085422,0.126442,0.227623,0.145464,0.048114,0.096816,0.139087,0.217288,0.107227,0.043942,0.092525,0.159997,0.231577,0.120621,0.0669436,0.152322,0.170003,0.347765,0.247367,0.0666844,0.112968,0.163921,0.312814,0.226472,0.0942842,0.152342,0.178687,0.352341,0.243683,0.110918,0.136284,0.163555,0.320861,0.178622
0.057878,0.00765,0.01229,0.002151,0.002485,0.028003,0.049175,0.209889,0.170824,0.141366,0.041229,0.070283,0.202117,0.164277,0.137286,0.028864,0.062604,0.315462,0.233208,0.152039,0.034911,0.080707,0.315817,0.238057,0.149452,0.0731654,0.051854,0.24626,0.318392,0.212255,0.122737,0.132137,0.205986,0.157277,0.12525,0.117564,0.0957043,0.283423,0.302037,0.207712,0.113783,0.127986,0.258122,0.16128,0.120342,0.062083,0.009229,0.017511,0.004366,0.001614,0.032317,0.058177,0.252352,0.214406,0.159751,0.03931,0.06987,0.243817,0.210917,0.158239,0.03546,0.06216,0.264407,0.188011,0.120042,0.035541,0.083157,0.266654,0.191507,0.11991,0.0997081,0.0875956,0.301182,0.265686,0.19008,0.100995,0.124725,0.289381,0.169317,0.188656,0.0812806,0.0915222,0.269314,0.299647,0.233905,0.0653043,0.147786,0.241568,0.170435,0.140524
0.043105,0.016329,0.012408,0.003007,0.00356,0.034736,0.109481,0.188443,0.200138,0.194213,0.029546,0.098746,0.18251,0.209728,0.195115,0.039474,0.139914,0.256012,0.296901,0.210636,0.031927,0.134846,0.297943,0.312358,0.226788,0.0693103,0.163783,0.220538,0.2553,0.196511,0.0603708,0.147157,0.236738,0.209278,0.298504,0.0507636,0.128611,0.22498,0.265233,0.217099,0.0577815,0.123936,0.23365,0.230662,0.233048,0.030271,0.019718,0.017508,0.005266,0.001664,0.037463,0.121315,0.218884,0.251753,0.231916,0.03291,0.109429,0.20672,0.25991,0.227226,0.036234,0.132277,0.222424,0.23384,0.171472,0.030469,0.114346,0.245893,0.225831,0.179879,0.0590378,0.159475,0.203036,0.263851,0.24294,0.0718467,0.141952,0.292019,0.217383,0.275505,0.0869243,0.170585,0.242072,0.247122,0.209193,0.0740962,0.141643,0.275858,0.23164,0.229562
0.048296,0.029405,0.028878,0.004004,0.005225,0.067015,0.168279,0.438545,0.336579,0.3076,0.051472,0.210545,0.444843,0.337557,0.291135,0.073973,0.224613,0.633764,0.450486,0.324094,0.061317,0.243021,0.660105,0.44644,0.333854,0.121519,0.161418,0.444407,0.24049,0.30493,0.107572,0.307697,0.524023,0.460182,0.36281,0.126594,0.193149,0.442546,0.261717,0.335886,0.109784,0.27088,0.560403,0.46512,0.321169,0.044448,0.034992,0.040544,0.007778,0.002773,0.066155,0.191974,0.525599,0.417959,0.359599,0.056072,0.225352,0.517051,0.407152,0.329662,0.073994,0.207933,0.550448,0.352203,0.249999,0.060772,0.241229,0.579492,0.36938,0.276169,0.120679,0.155991,0.424655,0.232194,0.323124,0.0970036,0.315102,0.563369,0.468577,0.329752,0.127129,0.153058,0.419589,0.212072,0.284117,0.102654,0.28576,0.568117,0.452759,0.328375
0.096046,0.016668,0.017382,0.002667,0.003624,0.057211,0.089828,0.204844,0.265516,0.205109,0.04654,0.085359,0.206972,0.272091,0.207303,0.063715,0.11741,0.307571,0.369543,0.227178,0.050026,0.105051,0.317698,0.362998,0.222667,0.0958136,0.155962,0.227611,0.227073,0.200761,0.0834119,0.120017,0.282163,0.410558,0.203764,0.100453,0.172761,0.244826,0.217626,0.233983,0.0833671,0.107216,0.2548,0.41144,0.219141,0.086697,0.017746,0.019242,0.005499,0.001826,0.050192,0.094291,0.251995,0.340048,0.248911,0.046066,0.086898,0.245533,0.337182,0.243853,0.063454,0.111963,0.262023,0.286396,0.181977,0.05654,0.102006,0.273234,0.291682,0.188034,0.0756559,0.143868,0.220983,0.252695,0.243382,0.0528243,0.129965,0.296297,0.381188,0.250206,0.0916936,0.171906,0.26031,0.291082,0.206463,0.129308,0.140467,0.252443,0.381034,0.207353
