f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190
0.100022,0.057857,0.019424,0.007666,0.016367,0.073417,0.246395,0.399182,0.510376,0.74456,0.097817,0.256429,0.390431,0.527827,0.787485,0.080527,0.285231,0.605472,0.739425,0.902122,0.094003,0.344544,0.615131,0.72662,0.862702,0.483474,0.360127,0.636968,0.689944,0.935544,0.341128,0.519197,0.642608,0.646336,1.1958,0.265656,0.365425,0.482611,0.841008,0.620356,0.268061,0.411292,0.516619,0.627347,1.12773,0.084465,0.057759,0.028241,0.01376,0.007746,0.083136,0.291366,0.493076,0.686346,0.939818,0.086336,0.270718,0.496415,0.689674,0.946916,0.09628,0.301076,0.536229,0.590145,0.729188,0.098582,0.333486,0.531727,0.594471,0.731594,0.479901,0.485807,0.459754,0.838577,0.984173,0.196337,0.428067,0.652483,0.591119,1.17371,0.268703,0.327867,0.499778,0.738919,0.685251,0.216121,0.444344,0.547816,0.71737,1.20773
0.139692,0.057684,0.029683,0.007813,0.017489,0.090789,0.291177,0.458286,0.567774,0.834083,0.093099,0.39439,0.52977,0.549952,0.807209,0.104635,0.440499,0.791028,0.780301,0.918845,0.100595,0.465483,0.771306,0.794911,0.959391,0.212628,0.358513,0.653679,0.688666,0.631462,0.150374,0.448572,0.900158,1.01037,1.17189,0.123501,0.346645,0.593828,0.66285,0.584672,0.120989,0.486888,0.83662,0.960313,1.14136,0.150416,0.061217,0.040847,0.013967,0.007505,0.082419,0.353165,0.602294,0.721488,1.05499,0.09751,0.436066,0.659414,0.699237,0.984809,0.103531,0.436927,0.68195,0.647187,0.746254,0.110994,0.436073,0.672518,0.672329,0.816428,0.258136,0.464603,0.675504,0.713115,0.710025,0.144117,0.527566,0.850713,0.997692,1.12213,0.289108,0.309731,0.625889,0.550607,0.517201,0.165704,0.586464,0.8349,1.00726,1.14715
0.168498,0.10509,0.052329,0.014543,0.016952,0.141339,0.491119,0.802313,0.833655,0.809392,0.152709,0.554643,0.791784,0.829504,0.8087,0.157964,0.680083,1.2008,1.14205,0.959853,0.173755,0.700076,1.23269,1.14959,0.948954,0.217408,0.632988,1.01021,1.00101,0.800467,0.229769,0.678103,0.823634,0.859462,0.733905,0.146151,0.537251,0.957878,0.971328,0.782461,0.227689,0.725467,0.953748,0.861505,0.713788,0.183723,0.112505,0.066435,0.02148,0.009701,0.147228,0.566538,0.999995,1.06588,1.01499,0.154864,0.61283,0.990416,1.07317,1.02174,0.160077,0.647893,1.05222,0.94042,0.784449,0.179898,0.664373,1.07152,0.926822,0.776643,0.178506,0.560225,0.890331,0.926723,0.776113,0.187367,0.714811,0.932215,0.890745,0.749172,0.189844,0.600444,0.952359,0.934228,0.83883,0.222992,0.681612,0.918895,0.845151,0.742727
0.105725,0.043692,0.060711,0.01856,0.011966,0.094718,0.358533,0.875262,1.19816,0.594515,0.077994,0.378381,0.874635,1.20171,0.595312,0.103136,0.525427,1.34033,1.70572,0.697573,0.085444,0.474923,1.33758,1.71787,0.699042,0.20596,0.449035,1.00282,1.18854,0.462787,0.175392,0.384877,0.910345,1.05359,0.885461,0.153231,0.472267,0.970508,1.1587,0.405175,0.141861,0.351955,0.924421,1.11217,0.894701,0.101226,0.048396,0.080266,0.032298,0.007381,0.089566,0.414044,1.08797,1.53877,0.741592,0.081757,0.438852,1.09137,1.55872,0.72789,0.103086,0.4902,1.1918,1.39156,0.576597,0.090183,0.442227,1.16515,1.37114,0.593393,0.170866,0.557016,0.941002,1.03036,0.366396,0.189048,0.378348,0.966775,1.14811,0.885616,0.1658,0.46805,1.01566,1.12692,0.457971,0.122933,0.355864,0.900662,1.08884,0.892473
0.102787,0.066399,0.049258,0.013335,0.017819,0.083531,0.474644,0.644609,0.950846,0.808639,0.102479,0.489862,0.707511,0.963885,0.806562,0.104775,0.635056,1.05073,1.38132,0.893442,0.12263,0.635898,1.02957,1.36728,0.901279,0.154876,0.542812,0.691486,0.684395,0.586713,0.165534,0.563044,0.839997,1.10912,0.853889,0.161525,0.557082,0.692224,0.71112,0.561921,0.159399,0.540718,0.883852,1.13494,0.885676,0.108283,0.073623,0.063296,0.025596,0.006235,0.087973,0.543528,0.824266,1.24358,0.997489,0.10498,0.547799,0.880011,1.25479,0.994753,0.100874,0.602383,0.926329,1.12349,0.743213,0.109388,0.607453,0.894465,1.11844,0.748739,0.105296,0.581368,0.674932,0.598683,0.514316,0.141759,0.595686,0.900953,1.21322,0.999066,0.150267,0.503832,0.654738,0.650204,0.526231,0.143492,0.540135,0.837392,1.13594,0.920165
0.095075,0.024269,0.030173,0.006624,0.011382,0.063442,0.139207,0.385708,0.484992,0.50183,0.05819,0.136637,0.373304,0.493364,0.515898,0.073958,0.172475,0.555574,0.715694,0.581011,0.052534,0.178116,0.596212,0.671355,0.565939,0.0825249,0.214855,0.421269,0.580004,0.44081,0.11754,0.21895,0.504616,0.770938,0.505692,0.147033,0.212217,0.356614,0.580307,0.438484,0.124347,0.243411,0.587562,0.822322,0.516945,0.066056,0.025792,0.033566,0.014295,0.004779,0.055572,0.154785,0.491363,0.636059,0.607088,0.057134,0.147036,0.450187,0.636171,0.632126,0.071501,0.162818,0.493053,0.567163,0.481448,0.059749,0.169627,0.556058,0.576681,0.455825,0.206013,0.29885,0.441591,0.48068,0.488847,0.121279,0.251542,0.475756,0.758469,0.602296,0.117477,0.257058,0.440544,0.561686,0.495006,0.116891,0.183795,0.514342,0.727138,0.519697
0.072147,0.046454,0.020382,0.011215,0.01379,0.078458,0.301852,0.359008,0.774791,0.640835,0.058098,0.310245,0.33146,0.742648,0.647093,0.090136,0.388862,0.488808,1.0606,0.737991,0.076909,0.457945,0.53785,1.11731,0.725837,0.167014,0.444165,0.521736,0.768484,0.565861,0.143838,0.418849,0.457034,0.976715,0.673461,0.168894,0.386339,0.459513,0.75476,0.623594,0.144218,0.502541,0.558416,1.02356,0.716314,0.054727,0.050877,0.026663,0.020893,0.005454,0.0786,0.353036,0.437692,0.984082,0.803356,0.066029,0.346281,0.409876,0.949473,0.785805,0.083201,0.371229,0.429255,0.875425,0.594533,0.066047,0.402502,0.473859,0.912377,0.612405,0.12624,0.417847,0.509348,0.78658,0.559033,0.133677,0.412702,0.540054,0.968376,0.753041,0.198426,0.382386,0.478031,0.769632,0.532504,0.143406,0.432936,0.480285,1.01157,0.680503
0.094051,0.061218,0.035566,0.009434,0.011619,0.104592,0.313046,0.640902,0.687367,0.524562,0.106483,0.35015,0.609691,0.686937,0.539664,0.120802,0.436219,0.932782,0.947314,0.609353,0.099134,0.385857,0.971407,0.937284,0.588899,0.184531,0.386317,0.778544,0.839828,0.586468,0.107737,0.378474,0.713513,0.665257,0.485121,0.203312,0.417653,0.777802,0.825978,0.662707,0.133515,0.427894,0.732329,0.638523,0.547059,0.11846,0.065579,0.049712,0.015977,0.005635,0.103967,0.360976,0.802446,0.880671,0.640891,0.102232,0.387653,0.76034,0.898195,0.664161,0.127078,0.418298,0.823354,0.775758,0.501232,0.11232,0.403667,0.857829,0.756316,0.477011,0.22392,0.400131,0.765244,0.778954,0.581742,0.176118,0.382885,0.68841,0.63169,0.566741,0.181982,0.422519,0.759868,0.779203,0.564428,0.130537,0.406168,0.718285,0.624161,0.567888
0.144838,0.114716,0.032792,0.007998,0.006776,0.156217,0.600327,0.534787,0.543487,0.305462,0.160389,0.641447,0.532756,0.549113,0.325593,0.175551,0.810649,0.827816,0.802432,0.367978,0.171565,0.815749,0.810918,0.789465,0.353989,0.171933,0.659266,0.663555,0.52842,0.306105,0.242658,0.714975,0.453343,0.555714,0.457583,0.169537,0.673845,0.671467,0.509629,0.300631,0.151897,0.745466,0.575702,0.597874,0.426203,0.137113,0.126084,0.043277,0.016809,0.003541,0.15623,0.694114,0.672842,0.708079,0.385867,0.167929,0.713727,0.674082,0.71536,0.400413,0.181327,0.780418,0.728627,0.655605,0.302421,0.186562,0.788502,0.705512,0.651543,0.29459,0.211931,0.68416,0.675311,0.512301,0.298466,0.229732,0.712874,0.460525,0.541509,0.462813,0.206294,0.69397,0.671975,0.494091,0.284358,0.201317,0.715893,0.50234,0.57348,0.461098
0.151266,0.062044,0.047135,0.006624,0.019279,0.083553,0.402013,0.693355,0.455075,0.867726,0.076941,0.393772,0.64877,0.435495,0.886539,0.097889,0.561157,1.01079,0.618559,0.992379,0.08777,0.556351,0.97953,0.668793,0.99572,0.112376,0.516815,0.996115,0.590763,0.68983,0.120523,0.385251,0.509269,0.416211,0.901114,0.141697,0.514101,0.975463,0.587524,0.662064,0.0790341,0.372456,0.545958,0.430788,0.845409,0.126039,0.062069,0.063288,0.010313,0.006468,0.083601,0.474893,0.834988,0.57022,1.06763,0.081995,0.462703,0.806459,0.565345,1.08683,0.094182,0.530137,0.919605,0.516999,0.830855,0.082696,0.493389,0.86649,0.518387,0.813956,0.148788,0.523776,0.970655,0.588024,0.62344,0.15853,0.369908,0.568575,0.52215,0.945645,0.112779,0.573219,1.02532,0.616949,0.645157,0.0896749,0.362153,0.504489,0.446793,0.897961
0.06399,0.045495,0.043629,0.009226,0.01377,0.069586,0.398445,0.64803,0.677824,0.644272,0.071869,0.341685,0.625181,0.641695,0.66771,0.08477,0.522041,0.944769,0.881286,0.777289,0.073333,0.42256,0.997748,0.890535,0.739602,0.147444,0.629494,0.840715,0.955752,0.811624,0.113859,0.344704,0.784543,0.588732,0.642834,0.0999222,0.526325,0.747857,0.90373,0.77204,0.106549,0.343482,0.821239,0.606775,0.67411,0.061875,0.054925,0.059215,0.014702,0.006692,0.070159,0.439781,0.787129,0.861434,0.801938,0.074874,0.380514,0.761068,0.864947,0.85271,0.089126,0.495138,0.850166,0.736592,0.650907,0.081679,0.435895,0.847951,0.726293,0.599368,0.0974636,0.565182,0.829216,0.914436,0.846295,0.106819,0.300729,0.780419,0.560572,0.661929,0.10882,0.552942,0.765564,0.948211,0.858265,0.19885,0.382432,0.765353,0.588443,0.693005
0.132177,0.07248,0.049427,0.009254,0.018525,0.102068,0.302805,0.557538,0.547462,0.846906,0.099178,0.322193,0.606965,0.567787,0.865798,0.112528,0.408598,0.880771,0.807692,0.974473,0.11984,0.38217,0.83088,0.790206,0.944755,0.2221,0.481678,0.521811,0.758009,0.77114,0.214879,0.369658,0.75961,0.561747,0.738222,0.134049,0.354505,0.549029,0.725483,0.782846,0.153035,0.428616,0.786519,0.534191,0.774655,0.124249,0.078257,0.056861,0.016101,0.007168,0.104649,0.351891,0.714063,0.709541,1.03438,0.097752,0.362379,0.74351,0.746568,1.06851,0.108758,0.392357,0.793423,0.66272,0.805778,0.116711,0.383268,0.795396,0.630269,0.772412,0.305095,0.495579,0.550369,0.738657,0.704905,0.0994783,0.412926,0.742346,0.515484,0.796821,0.128167,0.348523,0.570785,0.686032,0.693263,0.137261,0.392743,0.704461,0.508003,0.750132
0.134835,0.059235,0.026987,0.007418,0.015147,0.103905,0.31191,0.521106,0.461418,0.708835,0.113229,0.337526,0.552168,0.478257,0.707703,0.111663,0.407669,0.831667,0.650485,0.799975,0.121125,0.440381,0.861996,0.645407,0.811052,0.132488,0.33075,0.516412,0.380429,0.54097,0.160343,0.433482,0.744372,0.636265,0.818803,0.11861,0.314429,0.487589,0.383896,0.482503,0.15737,0.421108,0.769315,0.617736,0.808042,0.155747,0.065751,0.037761,0.011721,0.006959,0.100847,0.354163,0.667152,0.595802,0.867389,0.12404,0.370471,0.682787,0.607347,0.864636,0.104543,0.390753,0.721031,0.532002,0.663983,0.125923,0.414821,0.730406,0.522734,0.67184,0.223661,0.326935,0.592489,0.402234,0.547447,0.197058,0.457983,0.730355,0.630766,0.761071,0.133466,0.319598,0.474318,0.394112,0.492076,0.194813,0.44413,0.787622,0.587567,0.8334
0.106912,0.080572,0.048904,0.011266,0.012344,0.10335,0.477623,0.660548,0.742773,0.570702,0.108188,0.464078,0.741839,0.721498,0.569199,0.115913,0.62143,1.08594,1.03058,0.618625,0.122512,0.609952,1.08223,1.08154,0.606489,0.154618,0.603112,0.728415,0.860744,0.623792,0.201341,0.477637,0.94321,0.71025,0.526248,0.162391,0.57519,0.748874,0.897122,0.639588,0.189128,0.580996,0.913821,0.650973,0.568282,0.145579,0.089843,0.066672,0.020511,0.004788,0.107119,0.545602,0.834102,0.948262,0.707031,0.118687,0.51813,0.900515,0.936079,0.696428,0.115336,0.591564,0.960754,0.855252,0.499206,0.13037,0.578178,0.917975,0.866186,0.512643,0.180516,0.60201,0.778929,0.858796,0.658559,0.156181,0.501251,0.834051,0.684377,0.576655,0.155583,0.590202,0.770265,0.826259,0.689351,0.187442,0.513511,0.888985,0.747354,0.599197
0.088178,0.043585,0.036338,0.007212,0.007308,0.070113,0.264323,0.392561,0.546958,0.338169,0.072488,0.273356,0.455346,0.522723,0.319639,0.0799,0.348611,0.697251,0.732087,0.362196,0.079478,0.335562,0.530402,0.709653,0.384792,0.152913,0.392322,0.66948,0.670592,0.55446,0.186771,0.396451,0.41574,0.7471,0.407315,0.132381,0.323691,0.652433,0.721755,0.48699,0.136632,0.318637,0.427762,0.754929,0.381018,0.087287,0.04241,0.041037,0.013633,0.003398,0.072478,0.296932,0.510593,0.696253,0.412207,0.070486,0.301863,0.59168,0.681442,0.388396,0.087248,0.331144,0.614212,0.593256,0.300816,0.084806,0.334788,0.520166,0.612447,0.317997,0.0978691,0.286745,0.641599,0.719068,0.461287,0.10367,0.336597,0.43553,0.716757,0.441259,0.116686,0.328629,0.655895,0.718587,0.459014,0.105808,0.316531,0.441861,0.740902,0.437235
0.158755,0.054898,0.024078,0.00612,0.006611,0.084321,0.275672,0.329578,0.37696,0.324617,0.094212,0.296075,0.383222,0.383279,0.325345,0.097514,0.363041,0.553656,0.546062,0.362741,0.107179,0.388399,0.558087,0.532748,0.345255,0.0993715,0.276688,0.336775,0.49137,0.361725,0.162652,0.425964,0.623168,0.53224,0.367006,0.111044,0.288234,0.288396,0.462843,0.390632,0.132074,0.404065,0.628905,0.499836,0.366234,0.149361,0.059562,0.030995,0.01159,0.003824,0.086761,0.317915,0.433929,0.492851,0.401889,0.094914,0.330545,0.474028,0.501399,0.400269,0.091375,0.348015,0.487135,0.444562,0.292881,0.100654,0.369426,0.494117,0.442664,0.296894,0.131026,0.274437,0.316155,0.443885,0.367872,0.158919,0.38692,0.558622,0.467793,0.357296,0.0721418,0.277612,0.332056,0.463442,0.350465,0.165852,0.404403,0.603976,0.464181,0.420763
0.09178,0.050397,0.015405,0.007548,0.008663,0.074549,0.308891,0.233969,0.50205,0.405207,0.086969,0.37445,0.233286,0.51702,0.392111,0.088561,0.459186,0.335477,0.721986,0.443368,0.101994,0.442987,0.341241,0.711661,0.453858,0.130752,0.404918,0.365033,0.627802,0.46856,0.18109,0.411973,0.336818,0.495026,0.471741,0.099322,0.392616,0.382714,0.664442,0.459216,0.136755,0.456723,0.349025,0.561266,0.388085,0.099057,0.055497,0.01979,0.012298,0.004118,0.083135,0.361676,0.284203,0.649729,0.496296,0.089949,0.415207,0.279988,0.666675,0.478724,0.089654,0.433068,0.294395,0.582165,0.360473,0.09942,0.416334,0.305561,0.565379,0.376356,0.109815,0.379995,0.388133,0.64005,0.437439,0.174183,0.411066,0.32418,0.532645,0.499644,0.119186,0.39812,0.393741,0.663344,0.448598,0.159943,0.405235,0.355543,0.48409,0.421973
0.073787,0.035312,0.019655,0.00439,0.005485,0.066161,0.17698,0.278984,0.313768,0.267167,0.098138,0.199574,0.286152,0.320645,0.261841,0.078563,0.241377,0.430335,0.452062,0.302479,0.108035,0.26039,0.410409,0.431285,0.30968,0.139204,0.264892,0.407982,0.348683,0.310666,0.151931,0.294884,0.303619,0.315147,0.284235,0.109336,0.254378,0.403246,0.386185,0.348919,0.183746,0.254725,0.296969,0.369968,0.284023,0.073856,0.039489,0.025035,0.008477,0.002935,0.068476,0.203345,0.340607,0.404368,0.329689,0.100902,0.221631,0.348441,0.418705,0.321272,0.076342,0.225605,0.380996,0.365574,0.243452,0.111087,0.242945,0.353804,0.351267,0.253015,0.0872206,0.254221,0.39063,0.37348,0.332141,0.159522,0.350676,0.299666,0.309559,0.318285,0.0839493,0.250366,0.408811,0.365776,0.383143,0.199793,0.277067,0.39889,0.321591,0.337779
0.08934,0.020742,0.011031,0.003835,0.006144,0.095552,0.133478,0.202618,0.219534,0.268689,0.051365,0.097129,0.203068,0.220861,0.271941,0.101075,0.162404,0.316243,0.317155,0.307055,0.053505,0.129123,0.322522,0.31314,0.298876,0.194782,0.194987,0.346056,0.390115,0.462924,0.0738024,0.136013,0.293815,0.250515,0.19253,0.160804,0.271318,0.287526,0.387037,0.546142,0.105689,0.187118,0.282879,0.237293,0.19209,0.095885,0.023319,0.016931,0.006289,0.002163,0.085787,0.148259,0.254866,0.285969,0.326186,0.06152,0.112919,0.257704,0.292557,0.339932,0.098106,0.153966,0.276279,0.26001,0.250897,0.060318,0.129231,0.262909,0.250484,0.230687,0.185849,0.26798,0.352269,0.406197,0.474163,0.0839825,0.160821,0.290818,0.218857,0.217675,0.167156,0.262383,0.311013,0.394072,0.484194,0.0741047,0.124872,0.244428,0.288948,0.257644
0.121453,0.034595,0.028481,0.009636,0.007694,0.101403,0.217718,0.540573,0.601252,0.340616,0.087004,0.194578,0.52937,0.584426,0.358182,0.108542,0.286964,0.828748,0.862594,0.38276,0.095072,0.263192,0.809047,0.869229,0.371643,0.234387,0.412549,0.806652,0.824501,0.359211,0.107291,0.218802,0.50209,0.460399,0.571271,0.192972,0.380313,0.750328,0.752199,0.342693,0.143782,0.225809,0.524712,0.466821,0.548933,0.102697,0.040979,0.038476,0.018601,0.003501,0.106849,0.243209,0.674756,0.773316,0.415425,0.081603,0.218846,0.669383,0.776527,0.423573,0.114298,0.271095,0.72038,0.720651,0.321049,0.093409,0.248846,0.692795,0.705223,0.319702,0.157957,0.419518,0.826369,0.77843,0.382287,0.129819,0.184024,0.464999,0.395812,0.547553,0.197506,0.348592,0.838347,0.783778,0.337332,0.120031,0.209296,0.495014,0.437462,0.551684
0.117174,0.077322,0.022554,0.007838,0.010106,0.092053,0.453374,0.329236,0.544945,0.466699,0.090492,0.493281,0.362766,0.544325,0.472603,0.104747,0.604064,0.527721,0.76929,0.529262,0.107431,0.633481,0.504541,0.796675,0.535543,0.135134,0.497405,0.417386,0.537871,0.480507,0.109424,0.602477,0.473826,0.587026,0.607807,0.130759,0.468044,0.379672,0.561609,0.531055,0.13124,0.659739,0.419555,0.583532,0.532784,0.133982,0.084448,0.028848,0.01347,0.004523,0.094049,0.521783,0.422014,0.70266,0.571195,0.093415,0.546147,0.449617,0.709585,0.577229,0.103368,0.579022,0.464991,0.631615,0.440559,0.102324,0.604179,0.455719,0.627501,0.437117,0.133033,0.480264,0.405294,0.5529,0.536201,0.0958077,0.621548,0.448478,0.587253,0.594565,0.103826,0.454268,0.451728,0.538763,0.554816,0.146686,0.634145,0.458779,0.537067,0.591853
0.118667,0.033913,0.017314,0.01291,0.018487,0.074042,0.150817,0.276949,0.910069,0.868947,0.082313,0.142218,0.276746,0.935764,0.870439,0.082785,0.18051,0.423098,1.27429,1.00487,0.085793,0.161002,0.415646,1.23492,0.995215,0.167331,0.29602,0.37286,0.925001,0.771325,0.142859,0.191972,0.305421,0.873603,0.680084,0.170148,0.21575,0.305844,0.932869,0.765106,0.24822,0.236116,0.354837,0.848843,0.696888,0.133262,0.02771,0.023975,0.020767,0.009343,0.084166,0.167,0.33935,1.1895,1.08947,0.079235,0.15623,0.342379,1.21387,1.08668,0.087753,0.184577,0.369259,1.01502,0.81644,0.081513,0.182491,0.357825,0.993872,0.816549,0.275093,0.333886,0.458407,0.989248,0.822886,0.129513,0.260845,0.375316,0.811051,0.719124,0.129338,0.231202,0.36912,0.908365,0.760732,0.11247,0.201298,0.313547,0.839442,0.729635
0.091542,0.110833,0.046935,0.014221,0.019741,0.152602,0.46103,0.76906,0.697205,0.887233,0.140038,0.460851,0.749331,0.713177,0.892986,0.183669,0.623441,1.17904,1.05262,1.00359,0.167658,0.599508,1.14911,1.09046,0.988566,0.482518,0.704968,0.811638,0.986969,1.28933,0.289091,0.562498,0.713565,0.667061,0.70843,0.242904,0.686802,1.04057,0.764574,0.898373,0.162262,0.477845,0.580968,0.643649,0.684173,0.0808,0.12841,0.062902,0.023357,0.006942,0.163493,0.506359,0.960591,0.903519,1.1017,0.144717,0.500551,0.940233,0.939885,1.11377,0.183004,0.601368,1.03572,0.885935,0.83287,0.161434,0.530602,0.99173,0.841214,0.814404,0.376766,0.508508,1.08054,0.890877,1.05008,0.222723,0.542642,0.697461,0.69648,0.73037,0.23404,0.677242,0.985552,0.773636,0.918991,0.13802,0.476665,0.675665,0.674268,0.727741
0.242659,0.193053,0.052238,0.013859,0.013828,0.216598,0.755677,0.948577,0.933196,0.605815,0.23849,0.779649,0.954345,0.916932,0.613729,0.248264,0.962096,1.49008,1.2843,0.682347,0.282355,0.906414,1.50646,1.27859,0.664856,0.253735,1.05546,1.07295,0.962186,0.81301,0.334198,0.915894,0.99329,0.852567,0.525639,0.303399,0.946342,1.14039,0.911956,0.861412,0.329283,0.92132,0.93845,0.861285,0.449081,0.270775,0.208756,0.074172,0.024395,0.005697,0.243405,0.82405,1.21366,1.19171,0.744992,0.235986,0.816919,1.22178,1.21027,0.762671,0.252484,0.940212,1.31288,1.06435,0.568832,0.26941,0.90366,1.2798,1.04211,0.542721,0.525738,1.02465,1.06354,0.741268,0.883601,0.311087,0.793733,1.03444,0.874541,0.51364,0.257093,0.906375,1.06814,0.834087,0.843612,0.349485,0.904322,0.976585,0.841872,0.45802
0.107226,0.108581,0.050295,0.011975,0.014781,0.114754,0.524127,0.784996,0.824747,0.672818,0.130181,0.529935,0.803449,0.835301,0.670355,0.137995,0.700652,1.25778,1.16707,0.765063,0.13595,0.659346,1.19327,1.1381,0.74223,0.16508,0.61143,0.778283,0.702136,0.604296,0.156673,0.566244,0.852222,0.790952,0.608695,0.152495,0.593842,0.791978,0.731471,0.657743,0.133729,0.553465,0.878117,0.843675,0.583819,0.169888,0.10428,0.064632,0.021813,0.005372,0.130813,0.589179,1.00563,1.08549,0.853905,0.141943,0.589083,1.02434,1.10143,0.855126,0.148341,0.669824,1.09562,0.949573,0.62962,0.141258,0.643272,1.08302,0.937534,0.623172,0.179928,0.572006,0.733973,0.674077,0.631664,0.1339,0.575719,0.887345,0.840642,0.660868,0.13964,0.578304,0.821508,0.683245,0.631412,0.16774,0.564478,0.867197,0.820364,0.545619
0.101045,0.031496,0.013553,0.006881,0.00828,0.090653,0.164317,0.283053,0.435177,0.35399,0.091144,0.178551,0.25676,0.431239,0.364434,0.103971,0.224865,0.40926,0.61885,0.384782,0.095206,0.206496,0.401487,0.624961,0.383665,0.125203,0.273022,0.421309,0.506518,0.307776,0.149251,0.202824,0.229444,0.350129,0.428542,0.107548,0.250372,0.400049,0.504846,0.283837,0.15413,0.196724,0.288838,0.380692,0.437807,0.092642,0.034022,0.018957,0.012163,0.002881,0.086359,0.174839,0.342308,0.554761,0.420057,0.09034,0.184955,0.327635,0.560675,0.436384,0.111019,0.220041,0.35909,0.503164,0.325761,0.109089,0.204651,0.347242,0.496823,0.312097,0.145289,0.254284,0.455776,0.522937,0.327769,0.118178,0.217777,0.294417,0.436915,0.459225,0.142146,0.260354,0.428819,0.492843,0.330616,0.158185,0.247623,0.224392,0.409371,0.438475
0.035292,0.013572,0.007997,0.003656,0.006254,0.029267,0.079616,0.138266,0.246443,0.288162,0.027866,0.069198,0.133272,0.25364,0.288256,0.030875,0.091154,0.1996,0.34633,0.308512,0.032479,0.085049,0.213984,0.334778,0.295775,0.074184,0.197172,0.191345,0.265709,0.406161,0.0768786,0.123298,0.241778,0.250046,0.213112,0.0837832,0.158517,0.206179,0.30545,0.442331,0.092527,0.172139,0.24007,0.284764,0.22404,0.035849,0.012463,0.011248,0.00519,0.001848,0.031852,0.086436,0.16624,0.317238,0.3424,0.031028,0.0722,0.155885,0.325693,0.351379,0.033047,0.088061,0.177738,0.277649,0.255057,0.026086,0.087553,0.189876,0.268334,0.243612,0.0750314,0.161411,0.181876,0.286682,0.405486,0.0744527,0.126162,0.219272,0.280602,0.21622,0.0813189,0.141896,0.185772,0.311112,0.434301,0.0948543,0.115698,0.244114,0.288867,0.224468
0.052829,0.015506,0.01311,0.004016,0.004923,0.039581,0.097421,0.198702,0.268887,0.208102,0.036927,0.118371,0.210432,0.280515,0.209763,0.053943,0.155607,0.33188,0.383976,0.230288,0.048827,0.113064,0.31909,0.368781,0.231997,0.150345,0.227341,0.27257,0.322614,0.327572,0.107948,0.217473,0.257448,0.310106,0.310956,0.0742299,0.204095,0.320093,0.300451,0.279509,0.077626,0.185338,0.283147,0.302796,0.268053,0.051301,0.016992,0.018392,0.006166,0.001941,0.044304,0.099156,0.253889,0.366255,0.261724,0.043279,0.131635,0.27112,0.367671,0.250879,0.050524,0.149363,0.289156,0.313962,0.187771,0.03912,0.104483,0.26921,0.313926,0.19627,0.138746,0.288022,0.267976,0.322765,0.352048,0.0934022,0.24309,0.2454,0.266324,0.315756,0.0715462,0.258403,0.285353,0.313021,0.277229,0.0669691,0.160414,0.234072,0.260055,0.271507
0.05742,0.017808,0.018238,0.005696,0.009747,0.052336,0.122459,0.275492,0.323435,0.443679,0.050745,0.107464,0.280376,0.340108,0.44335,0.049545,0.141323,0.416486,0.477375,0.489916,0.056157,0.166131,0.412912,0.47797,0.482379,0.173866,0.212331,0.41201,0.371728,0.534876,0.198453,0.273163,0.429983,0.466762,0.463509,0.0758539,0.179758,0.408894,0.412203,0.536773,0.105825,0.203274,0.34303,0.373728,0.514931,0.075847,0.020075,0.024083,0.008552,0.0037,0.056968,0.139208,0.332681,0.426897,0.537241,0.050564,0.124543,0.342528,0.441778,0.544703,0.056081,0.135944,0.378672,0.386384,0.407939,0.058912,0.158691,0.359487,0.372633,0.39392,0.206003,0.26647,0.442162,0.438845,0.597049,0.112795,0.215813,0.420681,0.415598,0.487631,0.0959376,0.19819,0.454567,0.442315,0.548977,0.149586,0.211294,0.380101,0.418586,0.4696
0.097349,0.025129,0.020137,0.005568,0.005719,0.073511,0.123105,0.275827,0.407837,0.256846,0.062925,0.117181,0.257179,0.409142,0.267958,0.071905,0.161557,0.404044,0.591929,0.297761,0.065477,0.159406,0.366673,0.574889,0.280209,0.130599,0.17195,0.384793,0.440125,0.32426,0.161701,0.137601,0.181368,0.469442,0.298941,0.086395,0.153975,0.359668,0.489825,0.323769,0.0719421,0.105495,0.176736,0.466942,0.26279,0.090071,0.026701,0.023818,0.011602,0.002459,0.071043,0.13945,0.325056,0.525043,0.321517,0.054743,0.131781,0.319508,0.529302,0.338182,0.074692,0.152509,0.365165,0.47662,0.252461,0.06485,0.156658,0.336903,0.470761,0.236631,0.133118,0.160193,0.349829,0.462478,0.299715,0.0588929,0.15838,0.19949,0.459325,0.289588,0.143653,0.172628,0.398344,0.504695,0.281293,0.0739475,0.205584,0.217166,0.473521,0.254854
