f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190
0.080262,0.010381,0.003732,0.004245,0.004482,0.050156,0.087201,0.093182,0.235293,0.182765,0.041312,0.070097,0.100371,0.239359,0.185726,0.054387,0.087677,0.138613,0.292217,0.172471,0.051695,0.104366,0.129513,0.284214,0.183159,0.0736576,0.126835,0.181354,0.186157,0.143028,0.0653358,0.128681,0.134587,0.205457,0.274528,0.0836198,0.111667,0.178286,0.214774,0.114869,0.0710767,0.124163,0.143888,0.190953,0.279297,0.063872,0.014243,0.005784,0.003424,0.001614,0.049802,0.092961,0.113441,0.306912,0.231115,0.043376,0.070686,0.124381,0.309387,0.229957,0.053474,0.08267,0.119121,0.231552,0.139062,0.050681,0.097496,0.107308,0.228812,0.151187,0.0685217,0.129845,0.163152,0.25441,0.172081,0.0523277,0.12239,0.137698,0.233469,0.287775,0.0728416,0.135325,0.173767,0.21785,0.146731,0.0632412,0.115783,0.152335,0.215635,0.291225
0.050973,0.011256,0.00272,0.002638,0.003171,0.033416,0.08182,0.091274,0.145864,0.126327,0.036281,0.081785,0.097885,0.151417,0.118085,0.03888,0.101748,0.133541,0.187763,0.102378,0.039358,0.102164,0.131803,0.188085,0.117215,0.0420757,0.11462,0.139451,0.224916,0.160607,0.0523213,0.120893,0.137631,0.265481,0.182448,0.049512,0.103057,0.13956,0.208036,0.149561,0.0618799,0.108088,0.164358,0.266527,0.176068,0.04898,0.012923,0.005441,0.002066,0.001291,0.038193,0.086546,0.108495,0.192211,0.151608,0.042018,0.086052,0.11684,0.1987,0.141206,0.036318,0.093483,0.117157,0.156075,0.08853,0.039684,0.098213,0.110564,0.150473,0.100295,0.0509426,0.0964711,0.140301,0.195483,0.164473,0.0506122,0.100067,0.150633,0.292294,0.212286,0.0477763,0.106768,0.11604,0.207607,0.16252,0.0445678,0.102311,0.154784,0.272317,0.207708
0.026174,0.008785,0.005771,0.002863,0.004482,0.025181,0.060141,0.128051,0.1599,0.175335,0.030366,0.05762,0.121961,0.160411,0.18203,0.034056,0.079408,0.172978,0.192867,0.168089,0.031301,0.073192,0.166139,0.193259,0.167803,0.0494649,0.119455,0.219206,0.145373,0.168272,0.0444174,0.0903443,0.148275,0.22222,0.19427,0.0639629,0.103545,0.222345,0.16112,0.164921,0.048281,0.105196,0.141261,0.226511,0.192388,0.020584,0.010416,0.009224,0.002029,0.001278,0.029274,0.063113,0.149253,0.206323,0.218378,0.033448,0.062469,0.150078,0.203142,0.224716,0.032206,0.070647,0.159828,0.154831,0.136643,0.033071,0.066989,0.149994,0.158587,0.136784,0.0696332,0.101345,0.206085,0.122522,0.170296,0.0502907,0.105991,0.157114,0.221785,0.206701,0.0512476,0.115004,0.218857,0.119317,0.185613,0.0559537,0.117732,0.151449,0.249226,0.193705
0.049977,0.012776,0.008396,0.002341,0.00444,0.039928,0.096231,0.202591,0.13658,0.187541,0.043369,0.082485,0.162615,0.137779,0.171801,0.046729,0.10394,0.239558,0.166079,0.160777,0.043012,0.107254,0.259286,0.162964,0.177977,0.0787019,0.117096,0.355787,0.242489,0.203763,0.0770052,0.125183,0.262475,0.268449,0.260381,0.0793265,0.108842,0.32064,0.206836,0.226372,0.0652995,0.0965601,0.261661,0.284769,0.289407,0.037486,0.015764,0.013459,0.002233,0.001761,0.035868,0.101056,0.239581,0.175923,0.232208,0.040191,0.086759,0.207146,0.175914,0.210859,0.043164,0.103228,0.229857,0.134498,0.130571,0.036808,0.10826,0.243189,0.135295,0.155961,0.0846627,0.115152,0.345727,0.229426,0.230262,0.0521984,0.117902,0.274487,0.2544,0.224364,0.0561417,0.119302,0.330738,0.233956,0.208973,0.0574976,0.109231,0.291437,0.245269,0.25684
0.051027,0.023633,0.010626,0.003664,0.003807,0.063193,0.180233,0.188469,0.172589,0.142864,0.06036,0.180968,0.170211,0.172211,0.157354,0.072791,0.237727,0.254785,0.210085,0.160431,0.071847,0.237519,0.292469,0.233115,0.141462,0.0926083,0.221011,0.297063,0.192915,0.255802,0.0917691,0.169516,0.22756,0.181707,0.224449,0.0749847,0.222393,0.323684,0.166998,0.250108,0.075073,0.199593,0.226789,0.182545,0.226506,0.033717,0.027806,0.016064,0.002904,0.001233,0.0636,0.200351,0.218603,0.227009,0.175026,0.063654,0.200985,0.206479,0.223491,0.192339,0.072269,0.221119,0.220915,0.172381,0.130457,0.069862,0.207297,0.220309,0.175481,0.108787,0.0829085,0.241157,0.272919,0.244553,0.26654,0.0737846,0.167383,0.210281,0.189066,0.205309,0.0947733,0.239392,0.281744,0.212033,0.231288,0.112643,0.180463,0.215046,0.197161,0.216203
0.162825,0.022691,0.020835,0.005719,0.006179,0.087832,0.250989,0.481178,0.36388,0.221477,0.088924,0.253358,0.46369,0.365208,0.264077,0.100126,0.317155,0.649258,0.452293,0.248556,0.096792,0.318121,0.64725,0.439754,0.203392,0.0970413,0.260658,0.499082,0.284484,0.283023,0.119558,0.291001,0.495228,0.387344,0.294893,0.0983738,0.275571,0.496958,0.283537,0.290787,0.109432,0.286851,0.50114,0.417772,0.263581,0.111385,0.033223,0.031061,0.006432,0.001689,0.094444,0.280934,0.580605,0.458112,0.272251,0.096317,0.278384,0.563795,0.458821,0.319257,0.104614,0.297943,0.566151,0.3616,0.207313,0.106567,0.306013,0.579984,0.361734,0.160911,0.106821,0.257262,0.496348,0.285655,0.271478,0.123033,0.297063,0.515741,0.351391,0.257991,0.109183,0.285782,0.514932,0.28735,0.287325,0.124163,0.283495,0.507946,0.383622,0.26147
0.102729,0.01595,0.006364,0.003106,0.003996,0.04953,0.093819,0.121473,0.171073,0.158064,0.050682,0.095396,0.130187,0.166741,0.16265,0.062405,0.111613,0.167839,0.199751,0.155386,0.063421,0.123297,0.176895,0.202099,0.152877,0.076334,0.151572,0.17836,0.248641,0.21057,0.0719883,0.160343,0.267218,0.154939,0.194511,0.0948728,0.151037,0.166118,0.24246,0.203754,0.0657041,0.169588,0.257597,0.178958,0.212504,0.065217,0.016934,0.009063,0.002447,0.001305,0.04802,0.106165,0.147902,0.211756,0.190043,0.048951,0.095667,0.150049,0.21637,0.201465,0.053601,0.100632,0.148706,0.16422,0.128165,0.056804,0.121768,0.160364,0.159118,0.121121,0.0806802,0.162873,0.132061,0.175725,0.206114,0.0791053,0.166397,0.226794,0.143643,0.203862,0.0632823,0.159747,0.142491,0.199745,0.1992,0.05765,0.16296,0.21593,0.171217,0.205406
0.039947,0.01315,0.005376,0.002569,0.004002,0.033702,0.095773,0.133138,0.159006,0.145283,0.027904,0.104359,0.132799,0.159524,0.158999,0.035936,0.130299,0.180561,0.199916,0.151749,0.033982,0.107014,0.193731,0.202354,0.130343,0.0739211,0.17085,0.144089,0.201738,0.214171,0.0498946,0.125292,0.228425,0.247801,0.195843,0.0550914,0.173355,0.163771,0.20633,0.236649,0.0500457,0.112393,0.226919,0.232788,0.189131,0.022934,0.016652,0.007833,0.002762,0.00136,0.032107,0.101424,0.169152,0.194937,0.173101,0.024377,0.112965,0.165647,0.192421,0.195093,0.0356,0.130056,0.164196,0.15446,0.128386,0.031489,0.105314,0.171413,0.157187,0.103156,0.0651892,0.166693,0.136508,0.193306,0.223938,0.0399197,0.118515,0.25782,0.223883,0.182992,0.0679972,0.154515,0.138721,0.202949,0.218183,0.0494536,0.10842,0.219578,0.219705,0.168957
0.041367,0.023411,0.008001,0.003726,0.005377,0.043121,0.163163,0.186446,0.220757,0.208057,0.034475,0.16547,0.20055,0.222369,0.226602,0.049891,0.199623,0.268027,0.273193,0.208726,0.041526,0.204068,0.269104,0.271452,0.209036,0.0823122,0.193471,0.181805,0.226325,0.219436,0.0534343,0.187674,0.297644,0.290408,0.32341,0.0658617,0.211495,0.195107,0.203443,0.203802,0.0658921,0.198601,0.310613,0.312777,0.348251,0.030453,0.028945,0.012966,0.003555,0.00191,0.043566,0.174518,0.225005,0.281968,0.259783,0.03683,0.168933,0.234572,0.282968,0.276313,0.052392,0.197927,0.232624,0.219425,0.171812,0.046937,0.198256,0.236522,0.219707,0.172631,0.0887659,0.2403,0.206807,0.209499,0.182151,0.0684173,0.22376,0.310586,0.293587,0.342949,0.126133,0.223232,0.186502,0.204635,0.206877,0.0615871,0.215415,0.290285,0.312074,0.335669
0.022833,0.019167,0.003608,0.003548,0.004209,0.037297,0.122679,0.136548,0.208749,0.208896,0.033584,0.099755,0.143615,0.208636,0.162995,0.042519,0.147158,0.200629,0.256382,0.15625,0.033572,0.120466,0.196175,0.256134,0.199402,0.076769,0.219948,0.224857,0.353142,0.340801,0.0571991,0.10021,0.236354,0.411414,0.415185,0.0725288,0.199224,0.241054,0.349889,0.345448,0.0623547,0.117873,0.251284,0.405283,0.401893,0.018655,0.023109,0.006777,0.00339,0.001533,0.038886,0.136698,0.175838,0.280302,0.251547,0.030426,0.10818,0.181109,0.267448,0.192822,0.042643,0.150138,0.176097,0.204306,0.121905,0.035937,0.122954,0.171008,0.217659,0.182903,0.0719918,0.205425,0.203153,0.366094,0.348256,0.0539755,0.127715,0.241723,0.443437,0.445701,0.0817228,0.226557,0.216424,0.309543,0.314476,0.048784,0.110283,0.222578,0.400819,0.39134
0.038371,0.024542,0.006971,0.003102,0.003982,0.048309,0.126941,0.136883,0.181611,0.171305,0.04027,0.126865,0.147389,0.180858,0.155074,0.05383,0.164589,0.192317,0.219763,0.158858,0.046662,0.14136,0.221929,0.224537,0.167628,0.0880678,0.215312,0.160416,0.233415,0.290147,0.0637247,0.161235,0.223408,0.239274,0.147899,0.0792626,0.209198,0.162804,0.228047,0.303614,0.050736,0.146704,0.213325,0.237846,0.134359,0.031845,0.027304,0.011305,0.003012,0.001303,0.046984,0.134986,0.165347,0.235935,0.208601,0.041565,0.13319,0.174667,0.233625,0.189756,0.053277,0.15999,0.174601,0.181633,0.131853,0.04668,0.136926,0.169149,0.18387,0.137041,0.0759987,0.21547,0.199028,0.262601,0.290454,0.0546191,0.16026,0.23377,0.225978,0.177435,0.0954543,0.219139,0.186963,0.24128,0.298293,0.0622176,0.156593,0.221134,0.251902,0.138939
0.043859,0.028525,0.016718,0.004916,0.005211,0.049898,0.243339,0.298451,0.268418,0.234106,0.050846,0.242001,0.293872,0.273711,0.214734,0.060109,0.317486,0.405409,0.32534,0.208349,0.053243,0.273975,0.395486,0.317939,0.206632,0.0758721,0.325667,0.29331,0.27707,0.304702,0.05812,0.200046,0.314694,0.33242,0.239993,0.0840148,0.334781,0.307466,0.263762,0.322868,0.0625862,0.199952,0.296201,0.337615,0.223425,0.035744,0.037056,0.023639,0.003921,0.001777,0.055067,0.263273,0.358612,0.34111,0.282674,0.052927,0.264837,0.35522,0.344183,0.261761,0.063529,0.305096,0.359352,0.259229,0.170899,0.0557,0.267112,0.361441,0.256963,0.182883,0.117136,0.322599,0.346856,0.278778,0.287823,0.0822833,0.194273,0.323649,0.338035,0.249518,0.0892881,0.342502,0.302595,0.268293,0.337883,0.0665671,0.231467,0.311587,0.321786,0.238426
0.034812,0.01953,0.008732,0.002752,0.005341,0.031853,0.092819,0.148081,0.152694,0.213807,0.031261,0.107486,0.15982,0.149141,0.213467,0.049657,0.141162,0.217406,0.185865,0.201502,0.057151,0.135704,0.217086,0.189288,0.196679,0.0828585,0.126193,0.215629,0.241277,0.283135,0.098619,0.145787,0.243931,0.24467,0.268464,0.076156,0.140713,0.231471,0.231069,0.283237,0.0831418,0.194656,0.279976,0.257667,0.257414,0.028915,0.022354,0.01236,0.002506,0.001752,0.043973,0.111287,0.178613,0.198749,0.259764,0.046301,0.122368,0.191481,0.195479,0.258635,0.031611,0.121546,0.189282,0.149543,0.162262,0.034913,0.124956,0.190752,0.152626,0.161231,0.113431,0.185657,0.215031,0.252347,0.259643,0.135177,0.201068,0.282558,0.255153,0.211308,0.082883,0.141842,0.203185,0.244145,0.280266,0.0892348,0.167791,0.229616,0.247868,0.258691
0.071138,0.021991,0.008364,0.004763,0.004386,0.048939,0.133195,0.202916,0.249343,0.182521,0.053528,0.107,0.206747,0.254904,0.163861,0.052325,0.145752,0.279578,0.314321,0.154762,0.064027,0.146245,0.289677,0.311707,0.175258,0.130604,0.176299,0.238854,0.376528,0.249474,0.117773,0.175472,0.328436,0.382672,0.281775,0.0989909,0.197144,0.259814,0.380992,0.242336,0.123088,0.174114,0.344728,0.351799,0.300996,0.054832,0.026299,0.01196,0.003839,0.001159,0.049686,0.132878,0.251602,0.324293,0.221713,0.054733,0.111857,0.245322,0.325234,0.197004,0.053084,0.134528,0.242436,0.254379,0.128175,0.061707,0.13438,0.256429,0.252587,0.149215,0.0565732,0.155209,0.259799,0.351585,0.267157,0.0953269,0.148628,0.353531,0.369222,0.283274,0.0927825,0.166461,0.234453,0.345141,0.272581,0.0683793,0.132743,0.333463,0.36382,0.267994
0.059481,0.032444,0.008672,0.009538,0.014382,0.080859,0.189611,0.285233,0.56938,0.574007,0.081105,0.172881,0.262703,0.570249,0.566997,0.083973,0.219561,0.370754,0.710628,0.570639,0.097579,0.211421,0.401378,0.715714,0.526983,0.104521,0.28871,0.387892,0.666238,0.793889,0.116133,0.230116,0.357773,0.493467,0.301966,0.125143,0.312948,0.367758,0.664497,0.794396,0.123192,0.21627,0.354228,0.475294,0.312635,0.049698,0.03937,0.014175,0.00841,0.004208,0.08149,0.199437,0.350377,0.727459,0.692112,0.076532,0.182667,0.327717,0.737352,0.700169,0.083738,0.216262,0.321816,0.569922,0.466057,0.096811,0.205662,0.34448,0.559472,0.422886,0.102868,0.281334,0.396115,0.665166,0.796038,0.127023,0.23858,0.352887,0.481899,0.308727,0.103124,0.281012,0.372442,0.639979,0.80926,0.130495,0.225856,0.355148,0.475308,0.309004
0.067104,0.038123,0.014111,0.006414,0.008867,0.077706,0.316535,0.339763,0.349823,0.333964,0.063516,0.2672,0.329652,0.345354,0.378118,0.091248,0.369095,0.456565,0.41144,0.378601,0.073333,0.368804,0.457538,0.399757,0.303219,0.117437,0.389254,0.407209,0.414463,0.498347,0.0796851,0.309674,0.414383,0.277347,0.377351,0.119013,0.407048,0.383199,0.392867,0.512167,0.0845655,0.308745,0.424107,0.284658,0.408691,0.045916,0.047339,0.022766,0.005078,0.002863,0.079258,0.352506,0.405648,0.437167,0.414974,0.065304,0.292372,0.384303,0.436352,0.469844,0.087732,0.347537,0.398663,0.326951,0.320246,0.074276,0.35847,0.406493,0.326323,0.246216,0.126045,0.380699,0.376412,0.415079,0.552015,0.0813114,0.318458,0.400159,0.308802,0.322308,0.142368,0.40263,0.386347,0.4048,0.567806,0.0906049,0.32662,0.409061,0.292895,0.301957
0.025805,0.022065,0.00873,0.004365,0.005945,0.040482,0.180204,0.176026,0.259882,0.24215,0.039813,0.17823,0.190606,0.263088,0.253583,0.04644,0.234355,0.259448,0.331808,0.235879,0.041331,0.204308,0.252632,0.338862,0.231998,0.0754635,0.284045,0.325642,0.473077,0.332961,0.0579827,0.147876,0.293677,0.298902,0.403409,0.0891451,0.250511,0.307841,0.4415,0.35451,0.0649294,0.128589,0.302408,0.319679,0.39873,0.027965,0.027883,0.01161,0.004675,0.002312,0.040014,0.200332,0.222967,0.326229,0.29428,0.03822,0.194693,0.239063,0.339557,0.298887,0.045397,0.225059,0.235374,0.268988,0.196046,0.043248,0.197607,0.22279,0.254435,0.1952,0.0798603,0.283739,0.33084,0.480387,0.294225,0.0722422,0.178608,0.299877,0.317243,0.372903,0.0642413,0.267515,0.325082,0.450853,0.354287,0.0707729,0.155853,0.291532,0.299198,0.352632
0.080229,0.021782,0.009203,0.004361,0.006366,0.049907,0.14609,0.218702,0.299816,0.242589,0.058076,0.145796,0.231823,0.30011,0.258957,0.05893,0.180863,0.316774,0.375726,0.241168,0.062717,0.178446,0.302268,0.364213,0.213521,0.0780277,0.179944,0.262424,0.194366,0.267611,0.083384,0.172691,0.235314,0.371779,0.24759,0.0845921,0.169197,0.258185,0.180993,0.286582,0.0708015,0.169044,0.247124,0.388224,0.209374,0.064561,0.02511,0.01497,0.005078,0.002019,0.051137,0.157557,0.263618,0.385835,0.298031,0.06,0.157222,0.277734,0.377534,0.315154,0.060066,0.174909,0.276343,0.298063,0.204826,0.063447,0.169482,0.265685,0.306338,0.182803,0.0662668,0.170923,0.265029,0.193723,0.284226,0.0905642,0.172335,0.273446,0.380484,0.210248,0.064856,0.163596,0.241868,0.184573,0.284138,0.0834465,0.161274,0.236587,0.385884,0.202236
0.032952,0.0124,0.004245,0.001959,0.003377,0.040071,0.071475,0.156268,0.110054,0.14432,0.037895,0.073808,0.133697,0.106613,0.13306,0.044618,0.093405,0.199611,0.132881,0.121877,0.039262,0.090461,0.21156,0.138676,0.136373,0.100543,0.0865286,0.234681,0.200557,0.18306,0.0688104,0.13083,0.190705,0.200963,0.215722,0.0516963,0.12314,0.250381,0.200526,0.166075,0.0536783,0.105426,0.196975,0.178016,0.207698,0.025786,0.013409,0.007709,0.001759,0.001263,0.039418,0.080337,0.187404,0.137072,0.175548,0.039148,0.075795,0.171196,0.138757,0.160888,0.042884,0.08612,0.169655,0.108786,0.099374,0.038174,0.083735,0.178559,0.107957,0.117757,0.0628259,0.0785472,0.262534,0.188261,0.204855,0.0393736,0.12303,0.173792,0.201868,0.203855,0.0597881,0.133359,0.233278,0.207427,0.204496,0.0461636,0.105068,0.175417,0.194971,0.200513
0.050706,0.007834,0.008487,0.002495,0.00265,0.022489,0.074345,0.157273,0.148259,0.106177,0.029327,0.076803,0.145504,0.143798,0.104069,0.025822,0.0847,0.206597,0.182224,0.103384,0.033063,0.102206,0.209382,0.183097,0.098892,0.0459511,0.0934938,0.248874,0.258856,0.170731,0.0654951,0.151188,0.167719,0.12629,0.132384,0.047408,0.108823,0.241755,0.263804,0.171887,0.0677853,0.148046,0.192724,0.112576,0.161826,0.042269,0.010788,0.012334,0.002698,0.001076,0.023438,0.080176,0.185566,0.189773,0.130506,0.026698,0.079487,0.176253,0.193407,0.128675,0.029337,0.08088,0.185258,0.150715,0.084204,0.031058,0.09692,0.184616,0.146442,0.083441,0.0418704,0.0819786,0.230959,0.254024,0.15267,0.0489075,0.150448,0.178132,0.130292,0.124086,0.0546075,0.0930173,0.228086,0.274295,0.172247,0.0661066,0.109301,0.15446,0.115003,0.125863
0.049611,0.015461,0.005517,0.003035,0.004149,0.035367,0.113055,0.136062,0.180004,0.152891,0.030278,0.111006,0.131175,0.182406,0.164452,0.040843,0.153436,0.192581,0.225911,0.153695,0.037291,0.163482,0.197464,0.240234,0.162194,0.0692563,0.185601,0.179328,0.184968,0.152847,0.0782249,0.133579,0.19262,0.198627,0.198773,0.0631435,0.176876,0.177728,0.195268,0.125672,0.0725631,0.155446,0.181189,0.21653,0.167326,0.036517,0.019118,0.008929,0.00262,0.001178,0.037475,0.131395,0.168365,0.228971,0.194889,0.030105,0.12551,0.162156,0.230328,0.202813,0.041174,0.139824,0.160788,0.185576,0.128878,0.032066,0.136769,0.166909,0.18453,0.127671,0.125761,0.218133,0.212173,0.163938,0.137917,0.0662726,0.158487,0.169011,0.197942,0.193132,0.0678916,0.161762,0.1802,0.16676,0.15148,0.0455344,0.15656,0.186442,0.197298,0.183029
0.059366,0.030106,0.014749,0.004954,0.005256,0.059635,0.221924,0.243749,0.292975,0.228032,0.054051,0.237434,0.234222,0.291212,0.21105,0.071667,0.280925,0.314012,0.361507,0.187056,0.066006,0.294738,0.336788,0.360781,0.211733,0.085109,0.21999,0.218932,0.271943,0.215731,0.076545,0.320276,0.367245,0.347259,0.281873,0.0819948,0.22413,0.219725,0.254047,0.204434,0.0807384,0.328409,0.376077,0.359897,0.287895,0.038529,0.039693,0.020937,0.004704,0.001867,0.062365,0.243187,0.290443,0.377086,0.282373,0.056906,0.260928,0.273604,0.367343,0.253007,0.064998,0.264567,0.281271,0.287665,0.148646,0.06157,0.28678,0.304878,0.296856,0.18865,0.0909723,0.226488,0.233981,0.218604,0.234537,0.0749881,0.314427,0.353046,0.315066,0.301576,0.0815057,0.210661,0.230619,0.249791,0.200564,0.0814501,0.323105,0.368824,0.355286,0.295593
0.097477,0.017114,0.008741,0.003418,0.002371,0.04971,0.105979,0.125415,0.213614,0.088171,0.046797,0.100078,0.137246,0.216417,0.097369,0.055836,0.133384,0.178453,0.272033,0.088854,0.045442,0.135432,0.172958,0.267615,0.089303,0.065907,0.138292,0.166324,0.230788,0.134753,0.0609696,0.145741,0.230723,0.271144,0.197622,0.0720608,0.140982,0.195196,0.225504,0.141943,0.0506442,0.141952,0.21614,0.275712,0.198182,0.077144,0.018095,0.010344,0.003564,0.000856,0.046293,0.120539,0.151388,0.272323,0.110245,0.042415,0.108323,0.160854,0.272734,0.118078,0.058258,0.123255,0.163792,0.209668,0.073506,0.050443,0.128422,0.154969,0.210322,0.073547,0.0710929,0.141834,0.169481,0.214705,0.162794,0.0453133,0.142113,0.231218,0.265264,0.160899,0.0662322,0.135299,0.16794,0.207541,0.146998,0.0513792,0.150881,0.223393,0.272291,0.17089
0.044195,0.016525,0.012102,0.003827,0.003347,0.043769,0.133191,0.197367,0.231662,0.142294,0.038549,0.140378,0.199397,0.228592,0.133563,0.054145,0.186611,0.273578,0.282711,0.118534,0.055525,0.200601,0.306136,0.30523,0.143836,0.114486,0.226622,0.257319,0.249426,0.12458,0.0662695,0.17931,0.284416,0.299277,0.22309,0.0835696,0.226417,0.247063,0.268617,0.138537,0.0503007,0.162007,0.273464,0.3362,0.237313,0.041474,0.021014,0.017177,0.004004,0.000823,0.047608,0.148712,0.237006,0.288315,0.172049,0.0429,0.16048,0.240367,0.278851,0.157109,0.052346,0.182496,0.254335,0.2271,0.094616,0.040629,0.1519,0.248386,0.236336,0.117534,0.079943,0.243387,0.237611,0.253499,0.155286,0.0591106,0.168982,0.260917,0.302951,0.229993,0.0686148,0.214432,0.220313,0.21061,0.135898,0.0663775,0.169927,0.270702,0.317062,0.213053
0.144831,0.046569,0.020076,0.011132,0.009594,0.104858,0.344912,0.486531,0.676244,0.399022,0.10552,0.344938,0.489839,0.670418,0.373241,0.125396,0.428716,0.670482,0.823147,0.363121,0.129624,0.423797,0.689679,0.831849,0.370934,0.138214,0.365184,0.432654,0.537698,0.482818,0.173937,0.39583,0.666731,0.693383,0.371262,0.150415,0.345579,0.449282,0.508628,0.485102,0.14503,0.360612,0.695474,0.673365,0.380843,0.096055,0.059085,0.031016,0.010362,0.003161,0.113474,0.387445,0.601298,0.878242,0.4873,0.111275,0.372557,0.590175,0.861848,0.464935,0.121943,0.4125,0.587165,0.671664,0.314128,0.13048,0.424632,0.610455,0.686839,0.315489,0.108614,0.369126,0.425398,0.556392,0.546625,0.141336,0.366327,0.679289,0.686091,0.347945,0.135025,0.377201,0.404484,0.55414,0.53811,0.154983,0.388678,0.652678,0.687731,0.338411
0.058854,0.033398,0.014513,0.009793,0.010459,0.052097,0.284672,0.339061,0.522632,0.417229,0.065536,0.309145,0.350235,0.528138,0.436804,0.071472,0.367598,0.465029,0.635606,0.423937,0.072959,0.378124,0.475306,0.633283,0.382465,0.0892993,0.285131,0.237409,0.378017,0.501578,0.0897311,0.370658,0.535795,0.528625,0.413272,0.0839981,0.282645,0.219136,0.385453,0.513371,0.118257,0.360417,0.514333,0.560221,0.42492,0.042587,0.044012,0.025505,0.006803,0.002867,0.056557,0.305261,0.419558,0.674885,0.507334,0.068382,0.337361,0.426109,0.673094,0.531977,0.065972,0.346261,0.415789,0.508691,0.349349,0.069071,0.350218,0.437756,0.510662,0.312411,0.0603434,0.267469,0.22314,0.407955,0.488944,0.0881901,0.389015,0.554012,0.55818,0.399609,0.0687803,0.273266,0.224362,0.374098,0.512366,0.117218,0.368283,0.540637,0.5365,0.436804
0.076727,0.041597,0.02427,0.009397,0.011957,0.075856,0.309457,0.451502,0.482261,0.471534,0.102849,0.349322,0.4829,0.492919,0.491318,0.089239,0.403042,0.643266,0.573979,0.489763,0.112748,0.420685,0.641794,0.550009,0.448264,0.0703446,0.281545,0.422738,0.414716,0.577248,0.151621,0.44801,0.62458,0.749561,0.472605,0.0817958,0.296233,0.411676,0.441203,0.55361,0.168468,0.463504,0.616726,0.75512,0.485974,0.053629,0.052986,0.034739,0.006363,0.003739,0.083549,0.349796,0.544728,0.634755,0.584508,0.10232,0.374568,0.571342,0.625799,0.608263,0.095016,0.391352,0.574671,0.45247,0.39472,0.119332,0.40737,0.571234,0.465716,0.361868,0.0768887,0.278242,0.410503,0.4338,0.570732,0.156614,0.438935,0.598615,0.728204,0.492547,0.0823672,0.284079,0.413828,0.412307,0.584717,0.162424,0.451464,0.635272,0.747395,0.460442
0.062885,0.01733,0.00902,0.008082,0.009557,0.059499,0.120561,0.244389,0.485815,0.373876,0.061742,0.119394,0.27718,0.492022,0.385319,0.050937,0.147474,0.363666,0.610599,0.384254,0.062967,0.156112,0.361159,0.615146,0.321097,0.0847053,0.149934,0.255801,0.447782,0.618775,0.0764263,0.192358,0.492741,0.648327,0.488394,0.073739,0.14533,0.261765,0.451056,0.643068,0.0935628,0.20196,0.497546,0.635642,0.469424,0.0612,0.018656,0.014915,0.007754,0.00364,0.059442,0.133805,0.305271,0.621004,0.453791,0.061935,0.131363,0.330348,0.619823,0.476348,0.05046,0.135085,0.306933,0.483911,0.318288,0.064907,0.147116,0.310744,0.483729,0.267323,0.0643583,0.165489,0.260171,0.444823,0.61962,0.0884838,0.198841,0.481517,0.640426,0.511234,0.0687128,0.149635,0.270771,0.441692,0.611853,0.0903973,0.195968,0.48142,0.63932,0.502463
0.075992,0.027916,0.015606,0.012899,0.005051,0.06851,0.238974,0.293961,0.762528,0.237549,0.066549,0.286013,0.315212,0.767752,0.201788,0.075764,0.336184,0.432168,0.958525,0.20541,0.073966,0.316473,0.415255,0.974885,0.23617,0.0893153,0.294611,0.315947,0.68159,0.513644,0.0860958,0.332269,0.413089,0.780097,0.573831,0.0900511,0.286998,0.324618,0.706444,0.530651,0.0951422,0.306682,0.413628,0.815344,0.570449,0.074357,0.038703,0.022769,0.011749,0.002352,0.070289,0.255314,0.366873,0.982626,0.280802,0.071286,0.304456,0.378403,0.977369,0.244986,0.069885,0.322259,0.369678,0.771507,0.167258,0.073951,0.299967,0.368952,0.777374,0.200632,0.0765438,0.29649,0.314723,0.678763,0.531976,0.0922145,0.329248,0.392103,0.781355,0.525491,0.0898364,0.257668,0.314025,0.689185,0.501937,0.104288,0.306692,0.408239,0.78829,0.566951
